state;city;postal_code;open_p50;open_p95;close_p50;close_p95
AB;Calgary;T2P 5M3;122400.0;122400.0;482400.0;482400.0
ON;Toronto;M6S 0A1;293400.0;333900.0;311400.0;351900.0
QC;Montréal;H4R 3C8;187200.0;187200.0;417600.0;417600.0
ON;Vaughan;L4L 6A5;208800.0;208800.0;396000.0;396000.0
ON;Scarborough;M1L 1B1;223200.0;223200.0;381600.0;381600.0
ON;toronto;M4J 1L5;212400.0;212400.0;392400.0;392400.0
ON;York;M9N 2T3;225000.0;225000.0;379800.0;379800.0
QC;Montréal;H1W 3S3;208800.0;208800.0;396000.0;396000.0
ON;Brampton;L7A 0X1;284400.0;284400.0;320400.0;320400.0
ON;Woodbridge;L4L 5V2;193500.0;208890.0;411300.0;426690.0
QC;Montréal;H2V 1T4;302400.0;302400.0;302400.0;302400.0
ON;East Gwillimbury;L9N 1L8;221400.0;221400.0;383400.0;383400.0
ON;Toronto;M5V 2R8;131400.0;131400.0;473400.0;473400.0
ON;Toronto;M5R 2W7;302400.0;302400.0;302400.0;302400.0
QC;Sainte-Thérèse;J7E 1W9;396000.0;396000.0;208800.0;208800.0
ON;Toronto;M3C 0G9;199800.0;230580.0;405000.0;435780.0
PA;Herminie;15637;207900.0;281610.0;396900.0;470610.0
AB;Calgary;T2G 1H5;190800.0;190800.0;414000.0;414000.0
ON;Toronto;M6P 2J3;126000.0;126000.0;478800.0;478800.0
ON;Etobicoke;M8W 1N1;205200.0;205200.0;399600.0;399600.0
ON;Stouffville;L4A 2T1;601200.0;601200.0;3600.0;3600.0
QC;Montréal;H2L 1R6;217800.0;225900.0;387000.0;395100.0
ON;Vaughan;L6A 3Y8;698400.0;698400.0;-93600.0;-93600.0
ON;Toronto;M5T 1J3;189000.0;232740.0;415800.0;459540.0
QC;Montréal;H2L 2H6;369000.0;578339.9999999999;235800.0;365580.0
NC;Charlotte;28079;1197000.0;1197000.0;-592200.0;-592200.0
QC;Saint-Laurent;H4R 0M6;310500.0;348570.0;294300.0;332370.0
ON;Toronto;M1V 0C8;243000.0;251100.0;361800.0;369900.0
QC;L'Île-des-Sœurs;H3E 1Y1;421200.0;421200.0;183600.0;183600.0
ON;Thornhill;L3T 2C4;81000.0;81000.0;523800.0;523800.0
AB;Calgary;T1Y 6X3;136800.0;136800.0;468000.0;468000.0
QC;Ville Saint-Laurent;H4R 1P8;270000.0;270000.0;334800.0;334800.0
AB;Calgary;T3K 0A9;441000.0;441000.0;163800.0;163800.0
QC;Montréal;H3A 3L6;205200.0;205200.0;399600.0;399600.0
ON;Thornhill;L6A 4N9;255600.0;255600.0;349200.0;349200.0
OH;Medina Township;44256;604800.0;604800.0;0.0;0.0
ON;Mississauga;L5P 1A2;1058400.0;1058400.0;-453600.0;45359.99999999994
QC;Montréal;H3N 1G9;289800.0;289800.0;315000.0;315000.0
ON;Toronto;M3C 2E9;255600.0;255600.0;349200.0;349200.0
AB;Calgary;T2P 2R9;174600.0;174600.0;430200.0;430200.0
ON;Yorkville;M5R 1J9;208800.0;208800.0;396000.0;396000.0
NV;Paradise;89169;270000.0;279720.0;334800.0;344520.0
ON;Toronto;M1K 1C6;433800.0;433800.0;171000.0;171000.0
ON;Scarborough;M1V 4S4;457200.0;457200.0;147600.0;147600.0
ON;Ajax;L1S 4N7;201600.0;201600.0;403200.0;403200.0
QC;Montréal;H2E 1W1;316800.0;316800.0;288000.0;288000.0
ON;Scarborough;M1H 3E5;93600.0;93600.0;511200.0;511200.0
ON;Toronto;M8Y 1L3;284400.0;313560.0;320400.0;349560.0
QC;Montréal;H2R 2W1;1058400.0;1058400.0;-453600.0;-453600.0
QC;Montreal;H3H 1M9;363600.0;363600.0;241200.0;241200.0
ON;Toronto;M6G 1S4;205200.0;205200.0;399600.0;399600.0
ON;Toronto;M5N 1B5;253800.0;261900.0;351000.0;359100.0
ON;Concord;L4K 5W7;282600.0;282600.0;322200.0;322200.0
ON;Caledon;L7C 2J5;176400.0;176400.0;428400.0;428400.0
ON;Toronto;M5C 3G5;358200.0;358200.0;246600.0;246600.0
ON;Mississauga;L4Z 3K7;225000.0;225000.0;379800.0;379800.0
AB;Calgary;T2C 2E6;208800.0;565200.0;396000.0;441360.0
ON;Mississauga;L5H 1G4;230400.0;230400.0;374400.0;374400.0
AB;Calgary;T2R 0J3;355500.0;422369.99999999994;249300.0;401849.99999999994
AB;Calgary;T2G 3A4;169200.0;169200.0;435600.0;435600.0
QC;Montréal;H4C 2X1;372600.0;372600.0;232200.0;232200.0
ON;North York;M5M 4A5;140400.0;242459.99999999997;464400.0;477360.0
OH;Sheffield;44035;255600.0;307440.0;349200.0;389700.0
QC;Montréal;H2L 1E2;315000.0;315000.0;289800.0;289800.0
QC;Montréal;H1X 3C9;246600.0;274140.0;358200.0;385740.0
ON;Vaughan;L4L 1S6;257400.0;268740.0;347400.0;361980.0
ON;Scarborough;M1B 1G8;187200.0;187200.0;417600.0;417600.0
ON;Etobicoke;M8X 1B5;194400.0;194400.0;410400.0;410400.0
NV;Las vegas;89148;241200.0;241200.0;363600.0;363600.0
ON;North York;M3J 2C4;302400.0;302400.0;302400.0;302400.0
QC;Montréal;H2W 1E3;198000.0;198000.0;406800.0;406800.0
ON;Toronto;M5S 2C6;296100.0;392490.0;308700.0;405090.0
AB;Calgary;T2E 7Y8;604800.0;604800.0;0.0;0.0
QC;Montréal;H2L 1Z9;258300.0;346590.0;346500.0;434790.0
ON;Brampton;L6W 1H9;511200.0;511200.0;93600.0;93600.0
OH;Amherst;44035;273600.0;273600.0;331200.0;331200.0
ON;Toronto;M2J 1P2;172800.0;172800.0;432000.0;432000.0
QC;Montréal;H1Y 1M7;313200.0;313200.0;291600.0;291600.0
ON;Scarborough;M3J 3K2;361800.0;361800.0;243000.0;243000.0
QC;Kirkland;H9H 3B6;252000.0;341099.99999999994;352800.0;388440.0
ON;Scarborough;M1R 5G4;320400.0;320400.0;284400.0;284400.0
AB;Calgary;T2E 2R2;271800.0;271800.0;333000.0;333000.0
ON;Brampton;L6S 6G8;275400.0;275400.0;329400.0;329400.0
ON;Toronto;M3C 2J2;194400.0;194400.0;410400.0;410400.0
PA;Franklin Park;15090;424800.0;424800.0;180000.0;180000.0
ON;North York;M3B 3N7;140400.0;140400.0;464400.0;464400.0
QC;Saint-Joseph-Du-Lac;J0N 1M0;201600.0;201600.0;403200.0;403200.0
ON;Richmond Hill;L4E 2T3;334800.0;386640.0;270000.0;321840.0
QC;Laval;H7S 1Z2;288000.0;288000.0;316800.0;316800.0
AB;Calgary;T2E 2X3;194400.0;194400.0;410400.0;410400.0
ON;Newmarket;L3X 2G5;280800.0;280800.0;324000.0;324000.0
QC;Saint-Laurent;H4R 1C7;219600.0;219600.0;385200.0;385200.0
QC;Montréal;H3N 1P1;190800.0;190800.0;414000.0;414000.0
QC;Laval;H7T 2X1;255600.0;255600.0;349200.0;349200.0
ON;Mississauga;L6T 2G2;234000.0;234000.0;370800.0;370800.0
AB;Calgary;T2M 1G6;316800.0;316800.0;288000.0;288000.0
ON;Toronto;M6K 2C8;255600.0;255600.0;349200.0;349200.0
ON;Toronto;M5V 2V6;226800.0;226800.0;378000.0;378000.0
ON;Mississauga;L5M 1P3;136800.0;136800.0;468000.0;468000.0
ON;Richmond Hill;L4E 4L8;302400.0;302400.0;302400.0;302400.0
ON;Vaughan;L4L 1V9;57600.0;57600.0;547200.0;547200.0
AZ;New River;85086;216000.0;216000.0;388800.0;388800.0
QC;Verdun;H4G 1G4;39600.0;39600.0;565200.0;565200.0
ON;Mississauga;L5N 3W2;180000.0;180000.0;424800.0;424800.0
ON;Toronto;M1G 1P7;278100.0;290250.0;326700.0;338850.0
ON;Whitby;L1N 3K4;277200.0;277200.0;327600.0;327600.0
AB;Calgary;T2E 6J5;153000.0;153000.0;451800.0;451800.0
ON;Vaughan;L4K 4Z5;144000.0;144000.0;460800.0;460800.0
QC;Val-Morin;J0T 2R0;68400.0;68400.0;536400.0;536400.0
ON;Mississauga;L5B 0H3;248400.0;248400.0;356400.0;356400.0
ON;Scarborough;M1H 2A3;410400.0;410400.0;194400.0;194400.0
QC;Montréal;H4P 2C9;216000.0;216000.0;388800.0;388800.0
QC;Montréal;H1N 1E6;201600.0;201600.0;403200.0;403200.0
QC;Outremont;H2V 4B3;453600.0;453600.0;151200.0;151200.0
ON;Toronto;M1L 4W1;252000.0;252000.0;352800.0;352800.0
QC;Dorval;H9S 5W3;212400.0;212400.0;392400.0;392400.0
ON;Markham;L3R 1B5;160200.0;160200.0;444600.0;444600.0
ON;Thornhill;L3T 7T1;522900.0;732690.0;81900.0;291690.0
QC;Dollard-des-Ormeaux;H9H;367200.0;367200.0;237600.0;237600.0
ON;Brampton;L6Y 5H9;266400.0;266400.0;338400.0;338400.0
QC;Anjou;H1J 2Z9;223200.0;223200.0;381600.0;381600.0
ON;Mississauga;L5R 3V6;266400.0;308520.0;338400.0;429120.0
QC;Montréal;H2S 1B5;313200.0;313200.0;291600.0;291600.0
ON;Toronto;M5H 1K4;117000.0;316259.99999999994;487800.0;494280.0
ON;North York;M3J 3C6;280800.0;280800.0;324000.0;324000.0
ON;Toronto;L4Z 1N8;183600.0;183600.0;421200.0;421200.0
ON;Toronto;M1P 3J3;201600.0;201600.0;403200.0;403200.0
ON;Vaughan;L4H 3W1;604800.0;604800.0;0.0;0.0
OH;Beachwood;44124;264600.0;264600.0;340200.0;340200.0
ON;Toronto;M4W 3Y9;288000.0;288000.0;316800.0;316800.0
ON;Markham;L3R 5Y5;301500.0;357390.0;303300.0;359190.0
ON;Toronto;M3N 1W7;604800.0;604800.0;0.0;0.0
ON;Mississauga;L5J 4B6;255600.0;255600.0;349200.0;349200.0
ON;Toronto;M1H 3J1;226800.0;226800.0;378000.0;378000.0
ON;Richmond Hill;L4B 3N2;352800.0;728280.0;252000.0;367920.0
ON;Woodbridge;L4H 0R2;189900.0;250650.0;414900.0;475650.0
QC;Montréal;H8S 1Z3;252000.0;252000.0;352800.0;352800.0
AB;Calgary;T2R 0J2;382500.0;521010.0;222300.0;360810.0
QC;Montréal;H3H 1G9;532800.0;877859.9999999999;72000.0;222659.99999999997
QC;Laval;H7K 3G5;604800.0;604800.0;0.0;0.0
QC;Sainte-Julie;J3E 1Y8;259200.0;281880.0;345600.0;465480.0
ON;Toronto;M8X 1E2;156600.0;171180.0;448200.0;462780.0
ON;Toronto;M9V 5E2;180000.0;186480.0;424800.0;431280.0
AB;Calgary;T2X 3J8;235800.0;235800.0;369000.0;369000.0
ON;Toronto;M5H 2N6;36000.0;36000.0;568800.0;568800.0
ON;Oakville;L6H 3N7;331200.0;331200.0;273600.0;273600.0
NV;LAS VEGAS;89119;226800.0;226800.0;378000.0;378000.0
QC;Montreal;H3G 1V7;604800.0;604800.0;0.0;0.0
QC;Montréal;H4B 1R1;72000.0;72000.0;532800.0;532800.0
ON;Toronto;M5E 1L8;264600.0;264600.0;340200.0;340200.0
QC;Vaudreuil-Dorion;J7V 2N2;340200.0;340200.0;264600.0;264600.0
IL;Chicago;60630;792000.0;792000.0;-187200.0;-187200.0
ON;Mississauga;L4W 2N2;230400.0;230400.0;374400.0;374400.0
AB;Calgary;T2A 7P2;327600.0;327600.0;277200.0;277200.0
ON;Etobicoke;M8Z 2G9;244800.0;244800.0;360000.0;360000.0
ON;Toronto;M6E 2H6;218700.0;277830.0;386100.0;445230.0
AZ;Litchfield Park;85326;180000.0;180000.0;424800.0;424800.0
ON;Brampton;L6T 4T7;180000.0;180000.0;424800.0;424800.0
ON;Toronto;M5A 1L4;270900.0;299250.0;333900.0;362250.0
AL;Calgary;T3A 5C4;270000.0;270000.0;334800.0;334800.0
AB;Calgary;T3J 0T3;604800.0;604800.0;0.0;0.0
QC;Saint-Hyacinthe;J2S 8B8;604800.0;604800.0;0.0;0.0
AB;Calgary;T2P 1Z9;151200.0;151200.0;453600.0;453600.0
QC;Montréal;H4A 1S7;369900.0;445230.0;234900.0;310230.0
QC;Montréal;H4N 1K5;234000.0;234000.0;370800.0;370800.0
ON;Toronto;M6N 3E2;276300.0;291060.0;328500.0;344790.0
QC;Montréal;H2C 1P5;246600.0;246600.0;358200.0;358200.0
ON;Toronto;M6M 1B6;216000.0;216000.0;388800.0;388800.0
ON;Mississauga;L5G 4V6;264600.0;298620.0;340200.0;374220.0
AZ;Scottsdale;85032;234000.0;266400.0;370800.0;403200.0
AB;Calgary;T2E 7K9;232200.0;250020.0;372600.0;390420.0
ON;Toronto;M4L 1Z6;220500.0;248220.0;384300.0;418139.99999999994
QC;Montreal;H4C;100800.0;100800.0;504000.0;504000.0
ON;Toronto;M4K 3T1;183600.0;219240.0;421200.0;456840.0
ON;Markham;L3T 1Z6;158400.0;158400.0;446400.0;446400.0
ON;Toronto;M5V 3Z3;235800.0;243900.0;369000.0;377100.0
ON;Brampton;L6Y 0C1;313200.0;416880.0;291600.0;395280.0
QC;Laval;H7S 1P8;216000.0;216000.0;388800.0;388800.0
AB;Calgary;T2V 1S9;144000.0;144000.0;460800.0;460800.0
CA;Lemon Grove;91945;482400.0;482400.0;122400.0;122400.0
ON;Toronto;M4Y 0E6;212400.0;212400.0;392400.0;392400.0
QC;Brossard;J4Y 0E3;370800.0;370800.0;234000.0;234000.0
QC;Dorval;H9P 1H2;604800.0;604800.0;0.0;0.0
ON;Markham;L3R 3W4;136800.0;182159.99999999997;468000.0;474480.0
AB;Calgary;T2E 8C3;604800.0;604800.0;0.0;349919.99999999994
ON;Markham;L3R 2G7;162000.0;162000.0;442800.0;442800.0
ON;Toronto;M5V 2R2;144000.0;144000.0;460800.0;460800.0
ON;Toronto;M3K 1E1;212400.0;212400.0;392400.0;392400.0
ON;Markham;L3T 2C5;197100.0;197100.0;407700.0;407700.0
ON;Toronto;M4B 1E3;203400.0;203400.0;401400.0;401400.0
ON;Toronto;M5R 2A9;480600.0;480600.0;124200.0;124200.0
AB;Calgary;T2C 0A2;234000.0;234000.0;370800.0;370800.0
AB;Calgary;T2C 2E4;144000.0;144000.0;460800.0;460800.0
ON;East York;M4G 3T8;219600.0;219600.0;385200.0;385200.0
AB;Calgary;T1Y 1Y3;180000.0;180000.0;424800.0;424800.0
ON;Toronto;M4P 2X3;273600.0;273600.0;331200.0;331200.0
ON;Thornhill;L3T 3X1;1058400.0;1058400.0;-453600.0;-453600.0
QC;Blainville;J7C 1X5;223200.0;223200.0;381600.0;381600.0
ON;Vaughan;L4L 6C5;403200.0;403200.0;201600.0;201600.0
ON;Toronto;M5A 1L7;178200.0;178200.0;426600.0;426600.0
ON;Toronto;M6S 2S4;228600.0;324180.0;376200.0;471780.0
AB;Calgary;T2Y 6J7;243000.0;243000.0;361800.0;361800.0
ON;Brampton;L6Y 5E4;604800.0;604800.0;0.0;0.0
ON;North York;M6B 3B3;191700.0;192510.0;413100.0;413910.0
QC;Montréal;H2L 2J1;248400.0;387720.0;356400.0;495720.0
ON;Toronto;M1N 1T6;183600.0;183600.0;421200.0;421200.0
QC;La Salle;H8N 0C1;268200.0;268200.0;336600.0;336600.0
AB;Calgary;T3C 1C8;187200.0;187200.0;417600.0;417600.0
QC;Saint-Leonard;H1P 1M9;662400.0;662400.0;-57600.0;-57600.0
ON;North York;M2N 0B3;442800.0;442800.0;162000.0;162000.0
QC;Verdun;H4G 1W3;163800.0;163800.0;441000.0;441000.0
AZ;Tempe;85252;208800.0;553860.0;396000.0;454320.0
NV;NELLIS AFB;89115;295200.0;295200.0;309600.0;309600.0
ON;Toronto;M1V 4E7;226800.0;226800.0;378000.0;378000.0
OH;Wickliffe;44095;313200.0;313200.0;291600.0;291600.0
ON;Toronto;M9N 2S1;288000.0;288000.0;316800.0;316800.0
ON;Toronto;M4V 2R9;162000.0;162000.0;442800.0;442800.0
ON;Oakville;L6H 7S2;180000.0;180000.0;424800.0;424800.0
QC;Montréal;H4A 1H1;234000.0;350639.99999999994;370800.0;510120.0
QC;Montréal;H2L 2C5;269100.0;289350.0;335700.0;355950.0
PA;Bradfordwoods;15015;151200.0;151200.0;453600.0;453600.0
AB;Airdrie;T4B 0R6;262800.0;288720.0;342000.0;367920.0
QC;Saint-Laurent;H4T 1S1;144000.0;144000.0;460800.0;460800.0
ON;Whitby;L1M 1B4;385200.0;385200.0;219600.0;219600.0
QC;Pointe-Claire;H9R 5Z5;203400.0;279540.0;401400.0;477540.0
ON;Scarborough;M1P 2S2;459000.0;650700.0;145800.0;337500.0
QC;Vaudreuil-Dorion;J7V 1Y3;153000.0;153000.0;451800.0;451800.0
ON;Markham;L3R 1L7;482400.0;482400.0;122400.0;122400.0
PA;New Eagle;15067;316800.0;320040.0;288000.0;475919.99999999994
ON;Toronto;M5V 2P7;271800.0;331740.0;333000.0;392940.0
ON;Mississauga;L5W 1G3;201600.0;201600.0;403200.0;403200.0
AB;Calgary;T2T 0E3;115200.0;218879.99999999997;489600.0;489600.0
ON;Toronto;M5J 2G4;302400.0;344519.99999999994;302400.0;469259.99999999994
ON;Mississauga;L5T 1Y1;171000.0;171000.0;433800.0;433800.0
ON;Whitby;L1N 2C2;266400.0;570582.0;338400.0;393480.0
ON;Scarborough;M1R 4E9;763200.0;763200.0;-158400.0;-158400.0
ON;York;M6E 2W1;325800.0;325800.0;279000.0;279000.0
QC;Verdun;H4H 1H2;214200.0;214200.0;390600.0;390600.0
AB;Calgary;T2H 2X2;180000.0;196200.0;424800.0;441000.0
ON;Markham;L3R 2W6;162000.0;162000.0;442800.0;442800.0
ON;Brampton;L7A 2X5;403200.0;610560.0;201600.0;292320.0
ON;Vaughan;L4J 1W3;340200.0;340200.0;264600.0;264600.0
NV;las vegas;89123;280800.0;280800.0;324000.0;324000.0
QC;Joliette;J6E 3M3;302400.0;302400.0;302400.0;302400.0
ON;Toronto;M4J 1M3;260100.0;267390.0;344700.0;351990.0
QC;Montreal-Ouest;H4X 1Z2;223200.0;223200.0;381600.0;381600.0
AB;Calgary;T2T 0E1;198000.0;315360.0;406800.0;465120.0
PA;Pittsburgh;15143;208800.0;208800.0;396000.0;396000.0
QC;Laval;H7V 1R9;172800.0;172800.0;432000.0;432000.0
ON;Toronto;M4K 1N5;275400.0;275400.0;329400.0;329400.0
ON;Toronto;M2R 2J7;187200.0;187200.0;417600.0;417600.0
ON;Toronto;M4M 1K5;331200.0;331200.0;273600.0;273600.0
ON;Mississauga;L5S 1P9;171000.0;171000.0;433800.0;433800.0
ON;Mississauga;L5T 1G3;234000.0;234000.0;370800.0;370800.0
ON;Toronto;M4C 1L2;300600.0;300600.0;304200.0;304200.0
AB;Calgary;T2N 1W7;320400.0;320400.0;284400.0;284400.0
ON;Toronto;M3M 2G9;250200.0;250200.0;354600.0;354600.0
AB;Calgary;T2C 4Z2;236700.0;295830.0;368100.0;427230.0
ON;Toronto;M2N 5Y7;284400.0;284400.0;320400.0;320400.0
ON;Toronto;M1E 2N5;258300.0;263970.0;346500.0;352170.0
QC;Montréal;H2X 2T7;237600.0;438480.0;367200.0;568080.0
ON;Oakville;L6H 5S3;217800.0;217800.0;387000.0;387000.0
ON;Toronto;M9A 3T7;243900.0;273870.0;360900.0;390870.0
QC;Sainte-Julie;J3E 1Z2;378000.0;378000.0;226800.0;226800.0
NC;Marvin;28277;234000.0;234000.0;370800.0;370800.0
AB;Calgary;T3J 3M7;378000.0;378000.0;226800.0;226800.0
ON;Toronto;M4M 3G3;135000.0;135000.0;469800.0;469800.0
ON;Toronto;M1K 2C6;428400.0;428400.0;176400.0;176400.0
QC;Montréal;H1X 1A1;270000.0;270000.0;334800.0;334800.0
ON;Toronto;M5E 0B8;306000.0;306000.0;298800.0;298800.0
ON;Pickering;L1V 1A9;298800.0;726479.9999999999;306000.0;325440.0
ON;Mississauga;L5C 1T9;248400.0;248400.0;356400.0;356400.0
QC;Montreal;H2Y 3X4;806400.0;806400.0;-201600.0;-201600.0
ON;Mississauga;L4Z 3X6;334800.0;383400.0;270000.0;318600.0
ON;Toronto;M6S 2S6;416700.0;432090.0;188100.0;203490.0
ON;Toronto;M5C 3G9;189000.0;189000.0;415800.0;415800.0
ON;Toronto;M6A 2S6;269100.0;297450.0;335700.0;364050.0
ON;Toronto;M6B 3R9;604800.0;604800.0;0.0;0.0
ON;Toronto;M5R 3G3;219600.0;792359.9999999998;385200.0;410219.99999999994
NC;Charlotte;28266;248400.0;248400.0;356400.0;356400.0
QC;Montréal;H4N 1W2;457200.0;457200.0;147600.0;147600.0
ON;Whitchurch-Stouffville;L4A 6B3;140400.0;140400.0;464400.0;464400.0
ON;Richmond Hill;L4C 1T8;248400.0;248400.0;356400.0;356400.0
ON;Toronto;M4E 3Y2;190800.0;190800.0;414000.0;414000.0
QC;Montréal;H2S 1Z8;86400.0;86400.0;518400.0;518400.0
ON;Toronto;M4T 2Z1;349200.0;349200.0;255600.0;255600.0
WA;Seattle;98101;201600.0;201600.0;403200.0;403200.0
AB;Calgary;T2N 4H8;478800.0;478800.0;126000.0;126000.0
ON;Toronto;M5E 1Z9;205200.0;205200.0;399600.0;399600.0
ON;Toronto;M4E 2B1;219600.0;274680.0;385200.0;403020.0
QC;Montréal;H2S 1R9;478800.0;478800.0;126000.0;126000.0
QC;Saint-Léonard;H1R 1Y1;527400.0;788220.0;77400.0;338220.0
AB;Calgary;T2C 3G5;91800.0;91800.0;513000.0;513000.0
PA;Wexford;15143;604800.0;604800.0;0.0;0.0
PA;McMurry;15317;241200.0;241200.0;363600.0;363600.0
ON;Toronto;M5C 2H6;604800.0;604800.0;0.0;0.0
ON;North York;M9N 3V9;280800.0;280800.0;324000.0;324000.0
QC;Côte-Saint-Luc;H4W 2J2;219600.0;219600.0;385200.0;385200.0
ON;Toronto;M1N 1P5;190800.0;190800.0;414000.0;414000.0
AB;Calgary;T2G 1Y2;183600.0;183600.0;421200.0;421200.0
ON;Vaughan;L4K 2W6;136800.0;136800.0;468000.0;468000.0
AB;Airdrie;T4B 0V2;226800.0;226800.0;378000.0;378000.0
AB;Calgary;T2G 4T9;122400.0;122400.0;482400.0;482400.0
QC;Montréal;H3C 3R6;115200.0;115200.0;489600.0;489600.0
ON;Bradford West Gwillimbury;L3Z 0C1;298800.0;370080.0;306000.0;377280.0
QC;Montréal;H3H 2N4;297000.0;301860.0;307800.0;312660.0
QC;Montréal;H2T 2J6;252000.0;252000.0;352800.0;352800.0
ON;Toronto;M2M 2Y6;212400.0;212400.0;392400.0;392400.0
QC;Longueuil;J4H 3M8;253800.0;253800.0;351000.0;351000.0
QC;Chambly;J3L 1Y9;194400.0;194400.0;410400.0;410400.0
QC;Montréal;H1T 3M7;576000.0;576000.0;28800.0;28800.0
NV;Las Vegas;88113;124200.0;124200.0;480600.0;480600.0
QC;Point-Claire;H9R 1C4;252000.0;252000.0;352800.0;352800.0
ON;Toronto;M6C 2R7;288000.0;288000.0;316800.0;316800.0
AB;Calgary;T2Y 2Y7;162000.0;162000.0;442800.0;442800.0
OH;Mentor-On-The-Lake;44060;345600.0;345600.0;259200.0;259200.0
ON;Toronto;M5P;270000.0;270000.0;334800.0;334800.0
QC;Ville Saint Laurent;H4R 1Y8;633600.0;633600.0;-28800.0;-28800.0
QC;Mont-Royal;H3P 3H5;135000.0;135000.0;469800.0;469800.0
ON;Mississauga;L5A 1W2;286200.0;462779.99999999994;318600.0;333180.0
QC;Lachenaie;J6V 1N9;425700.0;586890.0;179100.0;340290.0
ON;Brampton;L6X 0Z8;306000.0;931679.9999999998;298800.0;406440.0
QC;Anjou;H1M 2T5;381600.0;472320.0;223200.0;313920.0
ON;Georgetown;L7G 4B6;207000.0;360899.99999999994;397800.0;399420.0
QC;Laval;H7M 2P5;295200.0;295200.0;309600.0;309600.0
ON;Toronto;M4R 2G8;241200.0;241200.0;363600.0;363600.0
ON;Markham;L3S 0A2;268200.0;292500.0;336600.0;351180.0
QC;Montréal;H4E 0A1;291600.0;291600.0;313200.0;313200.0
ON;Toronto;M1J 2H8;604800.0;604800.0;0.0;0.0
FL;Gilbert;85295;171000.0;171000.0;433800.0;433800.0
ON;Toronto;M4P 3C2;280800.0;280800.0;324000.0;324000.0
AB;Calgary;T2S 0B2;184500.0;233910.0;420300.0;469710.0
AZ;MESA;85205;173700.0;192330.0;431100.0;449730.0
QC;Montréal;H3A 2B8;248400.0;248400.0;356400.0;356400.0
ON;Toronto;M4M 2R7;170100.0;266490.0;434700.0;531090.0
ON;Bolton;L7E 4T7;360000.0;360000.0;244800.0;244800.0
ON;Bradford;L3Z 2B6;421200.0;421200.0;183600.0;183600.0
ON;Toronto;M5R 1V4;225000.0;255780.0;379800.0;410580.0
ON;Etobicoke;M9B 1B8;253800.0;253800.0;351000.0;351000.0
ON;Scarborough;M1P 2N9;244800.0;244800.0;360000.0;360000.0
ON;Toronto;M5V 1Y6;144000.0;144000.0;460800.0;460800.0
ON;Richmond Hill;L4S 1M9;162000.0;162000.0;442800.0;442800.0
AB;Calgary;T2H 0Y9;232200.0;272700.0;372600.0;413100.0
QC;Montréal;H2L 1S5;277200.0;277200.0;327600.0;327600.0
QC;LaSalle;H8N 1X3;151200.0;151200.0;453600.0;453600.0
AB;Calgary;T2E 2Y7;129600.0;129600.0;475200.0;475200.0
ON;Brampton;L6R 0X5;235800.0;235800.0;369000.0;369000.0
ON;Toronto;M1H 2Y5;766800.0;766800.0;-162000.0;-162000.0
ON;Mississauga;L5G 3N8;180000.0;180000.0;424800.0;424800.0
ON;Mississauga;L5H 2E1;284400.0;284400.0;320400.0;320400.0
ON;Toronto;M3J 2P3;59400.0;59400.0;545400.0;545400.0
ON;Toronto;M3J 2L9;144000.0;144000.0;460800.0;460800.0
ON;Toronto;M6B 3S4;167400.0;167400.0;437400.0;437400.0
PA;Pittsburg;15270;327600.0;327600.0;277200.0;277200.0
ON;Toronto;M6P 4C9;248400.0;248400.0;356400.0;356400.0
QC;Montréal;H2K 2J3;66600.0;66600.0;538200.0;538200.0
ON;Markham;L6C 0H9;207000.0;207000.0;397800.0;397800.0
QC;Saint-Bruno;J3V 5E9;291600.0;291600.0;313200.0;313200.0
ON;Mississauga;L5M 7L5;388800.0;388800.0;216000.0;216000.0
WI;Shorewood Hills;53705;428400.0;428400.0;176400.0;176400.0
QC;Westmount;H3Z 1X4;183600.0;183600.0;421200.0;421200.0
ON;Vaughan;L4K 5K1;106200.0;106200.0;498600.0;498600.0
QC;Montréal;H2S 3B1;126000.0;126000.0;478800.0;478800.0
ON;Toronto;M4M 3M9;54000.0;54000.0;550800.0;550800.0
ON;Toronto;M4G 3V7;370800.0;370800.0;234000.0;234000.0
QC;Montréal;H4B 1L9;291600.0;291600.0;313200.0;313200.0
QC;Montreal;H2Z 1Z8;604800.0;604800.0;0.0;0.0
ON;Toronto;M1W 3Y3;613800.0;900540.0;-9000.0;277740.0
AB;Calgary;T2S 1X6;252000.0;274680.0;352800.0;356040.0
ON;Richmond Hill;L4C 7Z0;248400.0;248400.0;356400.0;356400.0
ON;Toronto;M1E 3E6;306000.0;306000.0;298800.0;298800.0
ON;Mississauga;L5T 1Y8;180000.0;180000.0;424800.0;424800.0
ON;North York;M2J 5B3;205200.0;265140.0;399600.0;459540.0
QC;Mount Royal;H3P 2J5;604800.0;604800.0;0.0;0.0
ON;Toronto;M6G 1C8;226800.0;567000.0;378000.0;471960.0
ON;Toronto;M4X 1G1;216000.0;216000.0;388800.0;388800.0
ON;Etobicoke;M8W 2X1;208800.0;208800.0;396000.0;396000.0
ON;Mississauga;L4W 0B3;604800.0;604800.0;0.0;0.0
ON;Toronto;M3A 2J9;327600.0;327600.0;277200.0;277200.0
ON;Toronto;M8V 1P7;277200.0;277200.0;327600.0;327600.0
QC;Montréal;H3B 3H3;219600.0;219600.0;385200.0;385200.0
OH;cleveland;44124;144000.0;144000.0;460800.0;460800.0
