state;city;postal_code;business_id;cool_reviews
QC;Laval;H7T 2X1;q7MFaOTkCFmNaYBNQwjD1g;5
ON;Mississauga;L6T 2G2;8RRDpnVSEL_XV3Q1N_wb1g;15
AB;Calgary;T2M 1G6;LMa0x4S5-5XYZegwB7jPug;40
ON;Toronto;M6K 2C8;R95t0XsZ__NUooMbWWb5Og;0
ON;Toronto;M5V 2V6;klfE92zaQ0ecrrvoHL8X8Q;1
ON;Richmond Hill;L4E 4L8;o0OD0UdzNpAJ1CTlW9Emsg;1
ON;Toronto;M8Z 2R4;cNGPEkf4zSEjHnQUXFtLpA;2
ON;Toronto;M1G 1P7;HTZFw4QDKhD8KRbnb5ZuJA;2
ON;Whitby;L1N 3K4;lC0j-u_vrDoNCKQfVWXu8w;2
QC;Val-Morin;J0T 2R0;QDrvveQ7oI0m6hXQ4qsmkw;2
ON;Mississauga;L5B 0H3;7LxLey4IXmD70mcYjeMqZg;1
ON;Scarborough;M1H 2A3;B7C3b6CCD36ufsscg4E7gA;0
ON;Toronto;M6S 1N3;PTyHTJCPXxcaCP9TErg2xw;5
ON;Toronto;M4K 3H9;XVykuRX60his8F2H6UW8Bw;11
QC;Montréal;H1N 1E6;pxvOC1EVJWjGFbyKcZMhOg;11
QC;Outremont;H2V 4B3;9mG2yOnHtxVPEM1p8FqycA;39
ON;Toronto;M1L 4W1;XE1DgD6as8UHpmz0XK45qg;5
QC;Dorval;H9S 5W3;PjPPGp6NPWqh02XgWFGvbg;0
ON;Thornhill;L3T 7T1;DYeqmpmGgCDaPD6u0nxYLA;31
QC;Dollard-des-Ormeaux;H9H;Z3_djcxeFdIpzTVdWQ4BHw;1
ON;Brampton;L6Y 5H9;P7udRUa4BZtlXWooVJcVIQ;3
QC;Anjou;H1J 2Z9;5dKPd5PpUyz_K3tOFfvDDg;0
ON;Mississauga;L5R 3V6;XETJL05OGIi-WliFzgk7cg;9
QC;Montréal;H2S 1B5;2gOMg3fgm0gfXVuMaPLwdA;5
AB;Calgary;T2G 1H4;Sny6BbdL0I-_q3RM-Hm3LA;5
ON;Toronto;M1P 3J3;xT22s3hc4wc2JokvHuV1eA;3
ON;Vaughan;L4H 3W1;MGqPcfjQs1pRTG53yG5jYQ;2
OH;Beachwood;44124;j5cpMA1135EtWG9L9ie09Q;3
ON;Toronto;M4W 3Y9;V3gCqDlgMA7bkswtZ9Uuww;27
ON;Toronto;M3N 1W7;jms20BX0dP4dZxdpVzPGeA;0
ON;Mississauga;L5J 4B6;lvt1uwFa6FBu6_p1DzoVqA;0
ON;Toronto;M1H 3J1;MphZ3K-bp62qQ1aKxbKB4Q;13
ON;Richmond Hill;L4B 3N2;AbgNPAnuq8X90DUw5FQ2sQ;52
QC;Montréal;H8S 1Z3;Us21Ys5WdtpZygGnOTNH0w;2
AB;Calgary;T2R 0J2;hdQK1rfLEjwRlCppLFo10g;14
QC;Montréal;H3H 1G9;rxK3qr76Ib6aYqPLCN9fUA;52
QC;Laval;H7K 3G5;awQYwrpMRW-RZ3M0fwgIPg;1
QC;Sainte-Julie;J3E 1Y8;agrC_R_CnEyyAgoIzNZeFg;1
ON;Toronto;M9V 5E2;13nKUHH-uEUXVZylgxchPA;2
AB;Calgary;T2X 3J8;N4PfU2vuSULaQej5fEiJfQ;4
ON;Oakville;L6H 3N7;UDJXVnupQ-SHdwSc49KwKw;1
NV;LAS VEGAS;89119;XBpxxklKyWDebnSnTLy5Ww;11
ON;Toronto;M3J 3E5;hzRntP2TXWd3-wAfIvE6Jw;32
QC;Montreal;H3G 1V7;7PO_nPxbCMDsUty_u-C-9w;7
QC;Vaudreuil-Dorion;J7V 2N2;eKKKvRkmxkZhQi1po9pD6g;10
IL;Chicago;60630;sa9eylPTl5VEx2xHQ8Bx4w;0
AB;Calgary;T2A 7P2;9-8wUP-bdbhmHTW3OzIpsA;0
ON;Etobicoke;M8Z 2G9;xRVvyKRvDtmn37B_YbcKBw;2
AZ;Litchfield Park;85326;47N2xc5GM9rSsX701h7Blg;7
ON;Vaughan;L4K 3B9;5fg-RNWNbqyGn8b8wqe4QQ;56
ON;Toronto;M5A 1L4;glRNCvX6BHu2cpdhIyaS4g;11
AL;Calgary;T3A 5C4;sSlMkHBYFOMYbrYG5Jg0Bw;2
AB;Calgary;T3J 0T3;gIq9QsJCuDMJujo-eigY4w;0
QC;Saint-Hyacinthe;J2S 8B8;vfR1EYjJCliME5Z3SdlSZQ;1
QC;Montréal;H4A 1S7;L2QYRM_9jyd4r4qPVF7Cgw;4
QC;Montréal;H4N 1K5;Lxe5I1HL-SiH8mA1c6OUmQ;2
ON;Toronto;M6N 3E2;CPIZ2HxNOiBqpsL3VTFnjQ;2
QC;Montréal;H2C 1P5;zaU5FQZVOkBVnUgjME2Vbg;4
ON;Toronto;M6M 1B6;ux0mn7v7fd6cTO-v4b3wig;10
ON;Mississauga;L5G 4V6;D7eA6PchC4mCBre8ASCQCA;6
AB;Calgary;T2E 7K9;3L2Dxg81bpCXWSxQtfoboA;1
QC;Montreal;H4C;B09fjWeac4RCygHPFryYvw;2
ON;Markham;L3T 1Z6;npOLCmJMNsxWjVZGN_-Vbg;1
ON;Brampton;L6Y 0C1;O20ETZVsXN5LE2PipG3-bw;5
ON;Toronto;M5J 2N1;w-MmyToyPE2_V3Yg6jrc4w;4
QC;Laval;H7S 1P8;L_lKh8qELeCr8PXFPV8fkA;4
CA;Lemon Grove;91945;wp4_fzgPHKqJX8k4eedcvw;6
ON;Toronto;M1T 2M5;Nz44ccUso3nq5S2OlQHNlA;40
ON;Toronto;M4Y 0E6;71vpp9_DwPUyZ_gxOwl5uw;0
QC;Brossard;J4Y 0E3;8-9Ate-sN1i2aclozyMh4A;7
QC;Dorval;H9P 1H2;N5PYLj_TvgTAk3kPOfjVGQ;0
AB;Calgary;T3C 1S5;CuDI_e2F3fAaj6Ps4S-8yg;5
ON;Markham;L3R 3W4;Dxh9o8B6EP3QWMKs3STXbw;23
AB;Calgary;T2E 8C3;ikgsMDIzD4kPBz2uQIP1Ew;4
ON;Toronto;M5V 2R2;PZX-V5XS4AVnXD6VWRYrxg;7
ON;Toronto;M3K 1E1;D-VZVpuwirkMQCFzInZLcQ;0
ON;Toronto;M4B 1E3;cwellEfY_TD1LwkVl3tufw;7
ON;East York;M4G 3T8;-S0DFcGUIc-VYHgXGWxzsg;4
AB;Calgary;T1Y 1Y3;x706OC5_qwzHDwq1qsfnkw;1
ON;Toronto;M4P 2X3;JJn5OjY3MaSD6T2RUWLnOQ;2
ON;Thornhill;L3T 3X1;Qtn2pEjhGlYjUkJFHz6b6w;2
QC;Blainville;J7C 1X5;qJpdQgfCNiD_pHNx3XFj6w;0
ON;Vaughan;L4L 6C5;VvpSy9Cwakc_31MzoQHwgQ;3
ON;Toronto;M6S 2S4;3dMVYJJKVbPtS0gK7pEC7g;2
ON;Brampton;L6Y 5E4;7V0Yz-iXLzjD77Ok0bertA;2
QC;La Salle;H8N 0C1;ILcp9A_YyG5lbPqEDAkmRQ;4
QC;Saint-Leonard;H1P 1M9;e9yKYPtI3kSHrq1JoqMCNg;0
ON;North York;M2N 0B3;Epwt4GmZtz1_roAjzqsJmw;1
AB;Calgary;T2P 1G1;JoG2LeZD34gSOicUQbaREQ;21
AZ;Tempe;85252;wa8QgXQu1ZxwPgdRl9lYlg;186
NV;NELLIS AFB;89115;aUAUcbbESpm_MZ1n4eY9eA;16
ON;Toronto;M1V 4E7;DtqSRW_cr1nm8yTdFVBnYw;8
OH;Wickliffe;44095;AhOPUxFlclx8MT0LKnNLqQ;0
ON;Toronto;M9N 2S1;O80rb1fWrFCwyAxExZ3NPw;2
ON;Toronto;M4V 2R9;dloMNbqt1o5YBAq1N1lI6w;2
ON;Oakville;L6H 7S2;np9XywiA1TdYmn-VHJDeKg;1
AB;Airdrie;T4B 0R6;28qOeJSewEgKXHxzYA3CIA;0
ON;Whitby;L1M 1B4;AJWaIb9K33JiEzX_BRsxdQ;0
ON;Scarborough;M1P 2S2;tqJGBUKMNoUNX6FvHOHQGg;6
ON;Markham;L3R 1L7;csYwiQfurNcjEoHlgfIMVA;12
PA;New Eagle;15067;Wfbk7jzfcVanr7KKyQp8zQ;4
ON;Toronto;M5V 2P7;4qNa7Ud1fvC7fXts3zD2xA;9
ON;Toronto;M8V 1J8;aBWyWwkxOgfVbEhz8dIQxw;0
ON;Toronto;M5J 2G4;lAXl6dzbwJjnGcptldaOBw;4
ON;Whitby;L1N 2C2;lb4zS8vHWKqJ6dHbHyxpGw;10
ON;Scarborough;M1R 4E9;pZbSHLeDJqgdwf3QSHKxYA;1
ON;York;M6E 2W1;rd0_uGvtSq_qcciZWcpjBg;2
ON;Brampton;L7A 2X5;syqYqszV4pDbBorIAUOL2w;3
ON;Vaughan;L4J 1W3;IiHANZOz1cnQwXNEvj3WDQ;4
NV;las vegas;89123;5uhDgwZXL_gEq5nUfv3NuA;1
QC;Joliette;J6E 3M3;SY-tkMJOgHqgbUd1tD-yBQ;0
ON;Toronto;M4J 1M3;mFQTnqCaJwhK7OAu3u4A5g;3
QC;Montreal-Ouest;H4X 1Z2;8py_ay7vlYg1GV4Jgk-Kvg;3
ON;Mississauga;L5H 3A5;BqdHcmz4Hd9Fjcss9XktRQ;2
ON;Toronto;M4K 1N5;CdToTYphxVWWkIpUoUWxWg;16
ON;Toronto;M4M 1K5;1ktzkEqz44ivm54hTEj4mw;1
ON;Mississauga;L5T 1G3;o1XlLenc3b_QWRM5u5dtyw;1
ON;Toronto;M4C 1L2;Blp_HNEoFEiHcGMr6aSU5w;2
AB;Calgary;T2N 1W7;8h4Xngi0h2S3_wY3rg8dLg;16
ON;Toronto;M3M 2G9;j3mg-j8-Yu9OF4bRvbNe7g;0
ON;Mississauga;L5M 1X4;8yyXyPkmvgwspu7MiuP5pA;13
AB;Calgary;T2C 4Z2;5LcP4_79pP3orG6pR63Nsw;0
ON;Toronto;M2N 5Y7;TEhC3kv0LJLH3pPC-t6CYw;13
ON;Toronto;M1E 2N5;S47qerKWSdrq2q6XwFgYrg;1
QC;Sainte-Julie;J3E 1Z2;qBbzhDrRWE9es1d3fwVeag;0
NC;Marvin;28277;nEadyRj-AqtpMDJuW868ag;1
ON;Brampton;L6Z 1Y5;J4pSj2sjzF27rXGGgck3-g;1
AB;Calgary;T3J 3M7;-HrD-xfoQx9xyYPqNGEdyQ;0
ON;Toronto;M1K 2C6;TiQBE6BdjSg9MF3UCvjXrw;0
QC;Montréal;H1X 1A1;4Zwr6TMRlOLwDcx7PMW2dA;2
ON;Toronto;M5E 0B8;73owjxW-v8fdZl4r_YAUFw;7
ON;Pickering;L1V 1A9;dARigF-Y2_s4QD-XKO2R8w;3
ON;Toronto;M4L 1Z6;a3nywjjHRweFT-4rOap12g;27
ON;Mississauga;L5C 1T9;QVhqbSKAiVEllecHledhkA;1
QC;Montreal;H2Y 3X4;t2Eg5QRgLg9DWUeMe_Duhg;9
ON;Markham;L3P 8E1;QGzdgnfjoE3cDCSw3LNLrg;2
ON;Mississauga;L4Z 3X6;PabDvRbVH-D2GdhO7D_p4Q;4
ON;Mississauga;L5C 4P8;T4I22moSvJXOj1RNlvv6WA;2
ON;Toronto;M6S 2S6;ye4WnwnMd6xWK22AoEa1oQ;1
ON;Toronto;M5C 3G9;uzUm6WYUBPqX7rYcdNwH2Q;1
ON;Toronto;M6B 3R9;Ozv8Hi0TP9oWbvsPc1EoCg;1
QC;Montréal;H4N 1W2;eAOWvwdmCKIgFYx1aryoZA;3
ON;Whitchurch-Stouffville;L4A 6B3;Sr1b1EK8Ky_c3hCzvjtftw;3
ON;Richmond Hill;L4C 1T8;NJUDqSzhNES4W-ULFfcgDg;1
ON;Toronto;M3H 1T3;sm3IeYOz5LlRpi7HXJO6wA;3
AB;Calgary;T2E 2N4;2mattbDysYFzHe7XWlMyQw;1
ON;Toronto;M4T 2Z1;cZV32stoBZuh3UF3vdrEFg;1
WA;Seattle;98101;DHZrZYmh5h7GrgQDl5LwtQ;2
AB;Calgary;T2N 4H8;lozSGa60Nf2nmINSBfHx8g;0
ON;Toronto;M4E 2B1;y4GgOCMonFP5G1eZEdbcYg;2
ON;Scarborough;M1N 1T9;CA59QnxDtTNPetf36JELsg;0
QC;Montréal;H2S 1R9;NG3TF5xwiF76S0N8SZ8xuQ;8
QC;Saint-Léonard;H1R 1Y1;rmkVyHSMtNGCCD_9_DJ_bg;3
AB;Calgary;T2C 3G5;Bq7qAr8u54qskvUGH_SkaA;1
PA;Wexford;15143;nq15wdCeJEy6iDIo77A6tg;1
PA;McMurry;15317;lpHTH2LA9HcIMGLiinILNA;0
ON;Toronto;M5C 2H6;P7xFcY_bQQGzsBhWA3i3Ow;1
ON;North York;M9N 3V9;jYM-JoXlXkxUem7yQdbwmQ;2
QC;Côte-Saint-Luc;H4W 2J2;CJIE5MYav7NsW0SF6qDWGw;1
ON;Vaughan;L4K 2W6;OmRZA3ftykORvoQuESWXHg;2
ON;Bradford West Gwillimbury;L3Z 0C1;tGjCkjIM3dXHtxbh31boOQ;2
QC;Montréal;H3H 2N4;5s51wuld6gIIiERpDU4yrw;25
ON;Toronto;M5V 1R1;c35qzLN6ItDpVIoj2uQW4Q;97
QC;Montréal;H2T 2J6;G8EUsCpOKdatvTup3oyn1g;3
QC;Montréal;H2Z 1N1;2wFSVah7gU9ImNuBHwIaDg;65
QC;Longueuil;J4H 3M8;7CxAd70o5AtSs5iQuMi2Bg;0
QC;Chambly;J3L 1Y9;zcq94VmjgyQ7v3bW_xAfsw;2
QC;Montréal;H1T 3M7;m-dBv0j_MHKnFC_PJGJDyg;20
QC;Point-Claire;H9R 1C4;UDrXaYpCceSB8Jl0mu1wtw;1
AB;Calgary;T3C 0J8;Kwa_xM8e3KFWXgFyKlEA2g;5
ON;Toronto;M6C 2R7;iAdj2sx6LHWt6_zM7U3GLw;6
OH;Mentor-On-The-Lake;44060;3e4UutIxbutPD0My513dOQ;2
ON;Toronto;M5P;C4IhU9UpZfq9JjlLEo4B3A;0
QC;Ville Saint Laurent;H4R 1Y8;wSJrLwiC21tgO6_mq_xyWQ;9
ON;Mississauga;L5A 1W2;CwUjMIWwodC5SDBqH7MgfQ;6
QC;Lachenaie;J6V 1N9;SBKBheDMuxbUHYSe0-q2Fw;3
ON;Brampton;L6X 0Z8;ZMJOURno1xJS7PG3ZhfeyQ;4
QC;Anjou;H1M 2T5;17DMCE3ZqRZbGT9aS5TT4A;2
ON;Georgetown;L7G 4B6;f9U5b9iwLhpmW-MGUij0_Q;2
QC;Laval;H7M 2P5;fgpAYr-kAhXT6oB6lCC4qA;3
ON;Toronto;M4R 2G8;Wc3qRfC6MfHsP8gFypp1dw;5
ON;Markham;L3S 0A2;k-T281ENFhA7FMCyLVpQvg;15
QC;Montréal;H4E 0A1;a-zMmvDXUfT-86wZoJffwA;3
ON;Toronto;M1J 2H8;koDpWoJLuHjNCpE-czPjhA;0
ON;Toronto;M4P 3C2;Q8fyNFjkQrG1_qxUxwI3vg;7
ON;Toronto;M8Y 2R9;PX1Fa9RvXebfdwVVnvOhUw;0
AB;Calgary;T2S 0B2;5OsexOJ9RBRtHstK2ELRzw;5
QC;Montréal;H3A 2B8;iaPA7zp3C6bCZYJ2z-ErMQ;0
ON;Bolton;L7E 4T7;mIWlUBE9O8cwrgj-DzRAvw;2
ON;Bradford;L3Z 2B6;oSSBt84xp80tM4n-h5fXiA;15
ON;Toronto;M5R 1V4;O_UC_izJXcAmkm6HlEyGSA;77
ON;Etobicoke;M9B 1B8;MmdUKu5ZXfiSoZ15W4RNLA;0
AB;Calgary;T2H 0Y9;h0EEmFDRqxU7FEQnvWWd-Q;3
QC;Montréal;H2L 1S5;2VxWrTRKAIVYmrlLAtNY9A;18
AB;Calgary;T2E 2Y7;0gVPTer9PnXRmSjuHt-XgQ;3
ON;Brampton;L6R 0X5;8VCyEk5v4Ugdr164GQn33Q;1
ON;Toronto;M1H 2Y5;Rx_YmoVKPWvzGuFuvd-57w;1
ON;Mississauga;L5H 2E1;8dQxpkDPjQ8rRB2ewfeiQA;2
ON;Toronto;M3J 2P3;_RNIwE0kF3FkICCiEi6MTA;1
PA;Pittsburg;15270;DtCB2hyCDcXi6AOFCl8mpA;5
ON;Toronto;M6P 4C9;jIh5ZyFJr9zUJSqgBzjgfw;2
QC;Saint-Bruno;J3V 5E9;bV7PMJNl5-9ZE2w7DN42cw;1
ON;Mississauga;L5M 7L5;x48olOEZDVbxB9HZ23ZJHg;0
WI;Shorewood Hills;53705;xNb9hHoykUqjpOgUjnaeGg;5
QC;Montréal;H2S 3B1;y0qIyD4Y1TzFjVo0LgFTiQ;37
ON;Toronto;M4M 3M9;Szn_fD1ezFeSRao3bRx7Ow;14
ON;Toronto;M4G 3V7;klu0zF1rWAoNAhKPsFyUog;20
QC;Montréal;H4B 1L9;IcaSELa4ZD5EVKkUX9pEhw;4
QC;Montreal;H2Z 1Z8;Y52EOR8hCoLexgfkNJOWDg;7
ON;Toronto;M1W 3Y3;04HfzvvANCF3hd-yx6ZACw;13
AB;Calgary;T2S 1X6;kZYWDd86nDoOqXPKlYn5sw;5
ON;Richmond Hill;L4C 7Z0;VYxLUFqQbPS0YWCajunTdQ;0
ON;Toronto;M1E 3E6;YiqMMUXr3GwswdVnlgGUKg;3
QC;Mount Royal;H3P 2J5;VHARlCrBXDjDiYm-wXIXuw;1
ON;Mississauga;L4W 0B3;oDD2qEi6U46fjHX0EqSRZg;6
ON;Toronto;M3A 2J9;PgtOActam5PdtWn45dl-mQ;0
ON;Toronto;M8V 1P7;3S8nDh3gK2BmG-_HjDjh6w;3
OH;cleveland;44124;3zFnqC84MxH7CR0u6uUoHg;2
ON;North York;M6M 2L7;vYI2xhlga-WHYy2PsoAe6A;4
NY;Mooers;12958;jH19V2I9fIslnNhDzPmdkA;0
ON;Ajax;L1Z 1X3;zSV2udu2L8-LSqj7-BTbWw;2
ON;Aurora;L4G 7V5;ifUpNwfgLysVh3nd2p6VrA;0
ON;Toronto;M5V 0J9;-xo7bk95uni5qU1W6nIQ1A;1
QC;Montréal;H2G 1V3;Fowe6bn-smTCs5aForcODQ;4
ON;Mississauga;L5L 5R9;YhRXmZY8NU0On7HJxBdS4g;4
ON;Toronto;M4G 3V3;d5rd3nW6lzYElQO93HJYpg;1
AB;Calgary;T2S 0L1;4VsXtggSzTz7OZTUuJAqVg;0
AB;Calgary;T2A 2N9;zq3NVZkD0VrCzpcdLK54cQ;1
ON;Etibicoke;M9C 1B8;n-6NSy9JxV8qzNGlJ5OKYQ;16
AB;Airdrie;T4A 2G8;zBflb6CH-ok_8k7BcDfyhg;1
QC;Montréal;H2S 2K2;GzywRUWO-7-ZFzB0hhxKCg;6
QC;Montréal;H2R 1P7;oHKqzpboDdmDBXb6H4bGOA;1
ON;Vaughan;L0J 0T2;EQfA1tnj3i_oKpjI6FnPAw;0
ON;Richmond Hill;L4S 1K9;BcDlYopR5WNWDqZ4jykNpQ;0
AB;Calgary;T2T 3V5;o9motSPBiPSiE24UtWs6jQ;3
ON;Toronto;M8Z 1N6;R8gLXnYYUT2Rr1SxRmZVyg;1
QC;Montréal;H2V 0A1;YgPz8vB7tw1B61qi_NLP9w;16
QC;Montréal;H1V 2G8;I1sPpIXYQ_15zxbldDtQBg;2
QC;Montréal;H4C 3C5;gmRoqDnXnA3PLk0JbOZZ3g;42
QC;Saint-Hyacinthe;J2S 7K7;ZvBu_Thw04FIBcwe3zb9kQ;2
ON;Toronto;M5V 2Z5;7xHhVn27WxjdPNsfLYQz5w;37
AB;Calgary;T2R 0J7;YT2bPwBBL1nxEKTSkzwSOw;5
ON;Mississauga;L4Z 3P3;oVtnnGat2Wco0ksQT1cGCA;16
QC;Montréal;H2K 1A3;3yc-pbA_-XeqXB3b-bPlgA;1
OH;Brooklyn Hts.;44131;6AThEAYHDAiXsob3wvi6Jg;4
ON;Newmarket;L3X 3A1;ck44r3eL8kg2aLwmMQEDKQ;0
QC;L'ile-Perrot;J7V 4W7;lkXg4nzJ2pmZziYN7ETK8A;1
NV;Summerlin;89004;xca-L6FvhccN4_c5RdCXcA;1
ON;Toronto;M5S 2M2;ls8PFMtycSEvQDOZ5UAoXA;2
ON;Toronto;M4C 4C6;FQCVHtkLR0hc8o7fJEN0qg;1
ON;Toronto;M9W 1P1;EMCrIKVEQlvA3WtuYrZ3Aw;1
AB;Calgary;T2K 1K4;AdDIpeDaOLh8TBgVdyG4yA;3
ON;Scarborough;L6E 0H7;WA9whS_dGX0jdoe0ealY3w;4
AB;Calgary;T3H 2Y3;i5Y5KynFw1r_JkwHSxluIg;2
QC;Montréal;H2A 1W4;a9CicvJMTQ2_3ONfPaOyMQ;2
AZ;phoenix;85029;dee0C9ADSP_NPUFz-uDW6g;0
QC;Montréal;H1Z 1C7;pzhn0Zcolw3eXOLbcjXWoA;1
ON;Mississauga;L5M 1L6;3jLaFiJB6RbsqtbMya2IeA;11
QC;Pointe-Claire;H9R 1B7;UVGlr0LKI1lqjruNF51ipA;9
AB;Calgary;T2N 1Y3;k5LmbbjidzU7wy79TZ3kRQ;23
QC;Montréal;H4E 3J2;upM6MuQlpl1O6MXzZe5m5Q;2
AB;Calgary;T2X 2W6;_oL8XX8dusHBNYQyDhF4fA;2
AB;Calgary;T2G 0Z7;t6d7VwDlBh6q8a9Fhad2tQ;18
QC;Montréal;H3H 2J7;LD3RKb8ZFPwijgymgMafSA;9
QC;Montréal;H2C 1S7;Ry6DsiXNkzlt4JMi1FZ6kw;4
QC;Montréal;H2T 2V2;CdjN9zbSGo4XKs3d6bAomQ;2
ON;Etobicoke;M8Z 1N5;KX0Dt0CcPdWrSn6ThJ-6Lw;8
ON;Toronto;M5B 1A1;JrB6On8q8f1_ICQSCLg47w;23
QC;Montréal;H2V 4S9;ixRdNNWfAX5hNAtrCLAscg;25
ON;Toronto;M4P 2E5;ZfT0g5ht8vDB0m-FSdEWVw;3
QC;Montréal;H1V 2C8;YAMXCiebYV49_B8lDAaLxA;2
ON;Toronto;M5R 3G3;aRvCyCpwxgIqjXSSZ8pt3g;8
ON;Toronto;M6E 1C9;XDO88u3vWV64uekyHQUjCw;24
ON;Toronto;M5G 0B3;i78im_1r1ZQbwqLjVxZxpg;8
AB;Calgary;T2W 3N2;N7v9YxruJO2PfoSwtlHYWg;5
ON;Markham;L6B 1A8;b0iRGxTJ0rNGcE2zigNBkQ;4
ON;Toronto;M3H 2V6;xeHaI3Qguo5YpeR0vh7hGg;0
ON;Toronto;M5V 2X3;JC6X_gYZoP1ME4euN36QRg;22
ON;Toronto;M9V 5H4;uhb9APvtQP1IZyyoO7gK0A;1
ON;Toronto;M4P 2M4;ZmUbPDPnE20BN8rVe0eEIg;3
ON;Toronto;M4S 1P8;AQvJMVp8O5Bj141Ooy-xrQ;27
ON;Mississauga;L4X 2W4;dltDW0fS4HzxZ0A7PDT5jg;19
ON;Toronto;M4Y 1X4;sznnqsfsbG0wpeGQPVzQxw;10
ON;Etobicoke;M9W 1J5;9Oc8UhYNarSisYM9SEBsKQ;28
ON;Malton;L4T 2T5;e3gLd-8XXC_HnvcWtjnrKQ;1
ON;North York;M3L 1S3;-ZppDJFo_hFkGTJXrWVY5A;2
AZ;Valleywide;85064;Q_BzLkCJWf0iB1wfRWcnZw;1
ON;Scarborough;M1V 3S8;X_tCV04LswnYY3APs6mBsw;1
ON;Toronto;M5V 1E9;zQ9TWsqHr6TvX0AqEd5Vew;4
QC;Montréal;H2Y 1H4;_AHrtjA7zdGRa3LE4L04uA;11
ON;Toronto;M4M 3N8;PENl3xZUIMpWiEDYV5b0Xw;0
AZ;Chandler;;uxPKFz9zDwjHsNOk29pMkQ;2
AB;Calgary;T2P 1L9;7yEgYeTYNGvSpKJZP50XCg;4
ON;Toronto;M1J 3H3;E_mRnwhHLuz6tgMBScw1mw;16
ON;Vaughan;L4H 0S3;mGt7OzgMMYERwu7OMW5GJA;4
ON;Toronto;M6C 3C3;6_-T_TQOU-DlzEW3aSZJkQ;1
QC;Montréal;H4L 4Y9;A9l1mebCXXjrcss6mfu82Q;1
QC;Sainte-Geneviève;H9H 1E6;SapSZ8x9OQa2iirx-gh6yQ;4
ON;Toronto;M6C 2C3;k8YGNHv-wxy37aX6bWJD9g;8
ON;Toronto;M6N 1L3;-1NPtXJaDSoqxQPxt3rg3Q;0
QC;Piedmont;J0R 1R3;o3mkvptif2oQBD-bbwRrUg;5
AZ;Phoenix, AZ;85024;dEzCTXV3ePnrNyR2Ht2lqA;1
AZ;Phoenix;85281;x96irbXzYddvlwNWd0lf-w;1
ON;Toronto;M5R 3P5;JG9UpsFR6hrqQqsKh_RyaQ;63
QC;Montréal;H3A 1G3;SIh9FBI54_FU_jrFxv4h2A;11
QC;Montréal;H3A 0A5;2g7BfzamlNGPP6jMZrt8kw;6
ON;Toronto;M5H 3M9;cM0KcsT6iSJ4-ERiWZrbig;4
QC;Montréal;H3H 1Y2;iuk5xaSEJk_Pfki-MhY1Vg;2
ON;Toronto;M5P 1E6;pCgQqb_HjNcHb5AaERkAnA;1
AB;Calgary;T2T 3T8;JeB5AdAEeCyu8ymBqT6wRg;2
QC;Montréal;H2Z 1E5;jq_a008TCfhPoEg3MrLxNA;2
QC;Montréal;H2T 1R8;-pexuIf6nAyzhNSN6wQsTA;47
AB;Calgary;T2G 0K8;6ars_4bkkFdDnfgn0pMjlQ;2
ON;Scarborough;M1C 2P6;ke2VvoVX_aVJXqZLBAsEtA;6
ON;Whitchurch-Stouffville;L4A 7X5;WYmSVf6sfG2IKjo5WJvJMA;10
ON;Toronto;M4J 0A5;-FhAr2wku-yZf5WWNM1WOw;1
QC;Montréal;H3B 3E9;gjATEWAllTfxfxhGqJ93sQ;105
QC;Montréal;H4C 3C1;zr2wA55AskfBJxrvUeDZRA;24
AZ;Sun City;85372;LRlUBt7ubV6ZuOlk0hnawA;4
ON;Toronto;M6N 0A6;POkNk-y-sS2Od39kP5NN5Q;3
NC;Matthews;28079;8jWcHHJFjkTXicNGubUc-Q;2
QC;Montréal;H2K 1T6;NNsNBLYBBV68XEoVeKoC7A;6
QC;Montréal;H2T 2T2;-RC3XAvgvb-vwS3JtYPRHg;30
AB;Calgary;T2A 5N8;2Y1qD1aTW5GywC9T6bNmoA;3
ON;Toronto;M5R 1V3;-PKUAor_Nz_IaNjP_jIwyA;12
QC;Dorval;H9P 1B8;EtMhIXoueB3TRxvUnz3xPA;2
ON;Toronto;M1J 2H4;5Qnl7wucN7udA_4zZKFbAA;0
QC;Montréal;H2C 1R1;zPRKSkU4FQ9DbLnZ-maKAw;0
ON;Toronto;M9W 0B5;vwVoksbTKehDP8ZGUQaVfQ;2
ON;Toronto;M4M 1K4;EluIN94_26TTrTdtGI2aBQ;8
GA;East Point;30344;Gr4bB2OfHE6OYX48HcaxVw;1
ON;Mississauga;L5C 1W2;i6mW6_yaurZLLTS8XJZGzg;4
AB;Calgary;T2A 6J4;NOy8STMrD-41aq6Ovz9odw;9
OH;Cleveland ;44101;ROc0sQk3gptYnTsTxgrGZg;2
NC;Mooresville;28115;WOC3vxMClk86_kaqfHroqw;1
ON;Uxbridge;L9P 1N7;Ybcdi0HQQvMX7X_gW4E87g;0
ON;Toronto;M2N 2J2;MTasygZc2fP3rbuLuduIjQ;7
QC;Laval;H7X 3S5;jex-mYgNKI5I8GMeA0dqTA;5
QC;Montréal;H2T 2R4;jrhc4s5XMR8S8kpGdU08og;2
ON;Brampton;L6Z 0B4;MPY4kapqEmltkwwnxKrW4Q;3
ON;Toronto;M2N 5W4;I_ZMZ9Ax1oAbbZx4ob6UeA;2
AB;Calgary;T2N 1V9;kccmS9aTGk1faZE70zGYlw;14
AB;Calgary;T2R 1S6;fySRLSkPZs-mmg_FOqfYXQ;2
