state;city;postal_code;business_id;cool_reviews
ON;Scarborough;M1P 2X5;L03no5Ig7mj6KyVt-iBRpg;0
ON;Toronto;M2N 6G5;pPgyuGtcNIBRfrPFu3Vceg;23
ON;Richmond Hill;L4B 4A5;GxL2y7Fgrq4ph8G7EoVsAw;3
ON;Scarborough;M1K 1S4;pW5WelrsBXP0Qf_RCezk6g;3
AB;Calgary;T2G;xofdpknCW1rdrHgPkpj1Nw;3
ON;Toronto;M4A 2C5;kYnzoSBMAXXBKubTYxtGXw;0
ON;Toronto;M1R 4E6;lz9oUUVaPJsC5aaU_6nzsQ;2
QC;Montreal;H2Z 2A7;uHSmRkzznq0GpWXWuvzuhw;1
AZ;Glendale;85224;7WZz6pi9S_o1u584KMFiVg;7
SC;Fort Mill;28708;virUU_Ojw81JZ22Ky8NCaQ;2
ON;Mississauga;L4Y 2C1;fMTa67ijxIMuckk5ktUE6g;0
ON;Mississauga;L5T 2E1;s1lLPZEUwg2Ch9kZa8fPtw;0
ON;Toronto;M5T 2J7;isJWukDX5WvphDmtFyfHbA;11
ON;Scarborough;M1B 3H1;Bt3gBkEKJjvqydBl9QBe8w;3
ON;Etobicoke;M9B 1B1;I3BtaQaQ3PvwlUk6oYpTjg;0
ON;Oakville;L6H 1A6;Hex6QeUasgDrC1rM045F_g;0
ON;Vaughan;L4H 2P5;vI19rgVqPPWDXLDmYD23bA;0
ON;Toronto;M6G 3N9;zVq_GgSj60P51GbIjA_fjw;3
ON;Toronto;M4P 1J4;xFLDG3KHXaxYo2X-oXdAEg;0
ON;North York;M9L 2W2;ucmJmyYgz9q54Rw-LGBHqA;2
AB;Calgary;T3C 1S4;ayPBMLOOaDmZoLUbACTiHw;0
ON;Mississauga;L5M 5P1;HEsuqAwexw3AqZpl7nKmKg;1
AB;Calgary;T2T 5P6;RNyRQSHWsX9Lj4huFfzvLQ;0
ON;Toronto;M6S 4G6;OisCCE49kRd7PMDLOHCWkw;0
ON;Toronto;M4C 1L8;tYWyIOpQLgT3YrwbFkxb1A;0
QC;Saint-Laurent;H4T 1H9;ckU9bRmTtH6OjnITxpMrsQ;1
ON;Toronto;M1B 2W2;kljR-Bg6A3jze9JzBwRhRA;26
ON;Toronto;M4M 3H1;2wDfy_IWCkTnvns1oY7HPg;0
QC;Beaconsfield;H9W 4C4;asEvWaiJ_O6wlyFRaU2T8A;1
QC;Montréal;H2Y 2T3;taBM06PTigr3wJuvwjuPhg;3
ON;Mississauga;L4W 1H1;tuYZGUkLG-FMdPoo0LJszg;5
ON;Toronto;M3H 2S1;gzBFJIu1ZHn8WSWs2bF_cA;0
AB;Calgary;T2G 2W4;8iKmV4X_v3isiT0hLr3e2w;4
ON;Toronto;L3T 2B9;Vd9UCMflI9jx0UkQ-wakgw;0
AB;Calgary;T2E 3S1;UU-k7-pA2opIzIJLlROrpQ;1
AB;Calgary;T3H 5B5;RkDMu2hS4reRb9EJM4jkLQ;1
AB;Calgary;T3C 3N4;CGeRAC-NIMglF0Nkm01pLQ;1
ON;Markham;L6G 0A4;jqA4kP9gITN6f1af-B3lMA;1
ON;Toronto;M5S 3A2;rLq_OTbzcGay1PHqriDVqw;1
OH;Macedonia;44067;z0c4KwDTIupQTOALY_9oxw;13
ON;Toronto;M5V 3N5;SXnUXZGvgPsh86hehUZ68A;0
ON;Nobleton;L0G 1N0;MBwa1N5zcBCbHdDsEU1QbA;0
AB;Calgary;T2T 3T9;vwUxWPiZM5KnDquI81bPyw;0
AB;Calgary;T2P 3P8;aFDWBED1fHzdgX7GNJ0MEw;1
AB;Calgary;T1Y 1C9;EFf6J0mjW9XK1Ram5pfobA;2
ON;Toronto;M2N 7L4;H27xALwrCNBylYVcSeZZVg;0
ON;Toronto;M2N 6Z4;Veh6q4g0w7G4JH1vmBp_Tg;0
AB;Calgary;T2A 2L3;FxsahLH1kbimjt7ZPtXr7w;2
QC;Montréal;H2T;nv5dw2gU3ajGjZC3ow3H6g;0
ON;Toronto;M6N 5B3;sbBq9l7--5aw1-dq3-7FFA;2
ON;Toronto;M4S 1Z4;fTwMOQzaigaTrw30E7xuTA;0
QC;Montréal;H3A 3C2;7JCrB4ODzJmDaIk7l2L0rQ;5
AB;Calgary;T2C 4T3;ls2EsQwb4Z9YQV41F9DKrQ;0
ON;Vaughan;L4L 8L4;CuzuvMUI6qdM6LddwG9rbw;5
ON;Toronto;M1R 4C2;R9bFr7dADF2fosWJjgbyWQ;4
ON;Richmond Hill;L4B 1M3;j98PdCwd_D183Abm6SsSRA;0
ON;Toronto;M4S 2Y9;ZDEYnaUc2DDD-dbs7kJW_Q;3
ON;North York;M5M 3Z6;ou5S5oEFtjxw7MNDocVY-g;1
ON;Toronto;M2K 1C4;VvapNXMXVNj-BTbCNca3UQ;1
AZ;Phoenix;85382;L5tPAIh3XMvHStY7cHhgrQ;3
ON;Toronto;M6R 1X7;YBu_CkSOgOevJqJsDahGkg;2
ON;Scarborough;M1R 2Y8;8WIvQavDGCyOa-i1uLCKWQ;3
ON;Toronto;M6J 1C3;67vd1PL_uqlDAC78NgXqOA;9
AB;Calgary;T2N 0S2;T81DW1APb9HF5XtwFH93tg;3
AB;Calgary;T2E 7K9;jxXFM1c9WJVLr-5r3guDYA;2
AB;Calgary;T2E 3N9;N67fUWL9YBoBuNU5zASliQ;0
QC;Montréal;H3A 0E9;ESeL9xjkDEiL0GzLMbEmqA;4
ON;Toronto;M6S 2Y3;wpeRTLqXVnaUpoe4SuA8Tw;1
AB;Calgary;T2E 3V5;IWWlRRNNDUouMCiJ0feEBg;0
AB;Calgary;T3J 4H2;Ay3dCSALcoAygQH0ivtsSQ;0
AZ;Chandler;85048;V1JcL_CGY2oK4MNt0-StbQ;0
ON;Toronto;M1C 1A3;j2VQzdLBmI7QZDBXPpBywQ;3
ON;Toronto;M4C 3V6;2cis-XlGhlG0Vzlx5je-4A;2
AZ;Phoenix;85373;9Bz_wCaTvLSPf6USpREqcg;1
ON;Toronto;M4P 2L8;nbnSjsp3Xto0BbXD_VdwcQ;1
ON;Etobicoke;M8Z 1M8;HgqDZJpVY_eWJyYbFyTEfQ;10
ON;Toronto;M5C 1J4;BmFStvt6hs77XmYR7zmHtQ;6
ON;Toronto;M6M 2L6;rKG5BgZeJfLMt4LCM8nlNA;0
QC;Montréal;H4C 1P4;Q0SePlbut0KFsQVWkphBZQ;3
ON;Whitby;L1M 1L5;nasDcCYJlsF_Nr_GSCGBPw;0
ON;Toronto;M9A 1C2;LY0xEBmaat2-tz7TAjJEMQ;2
WI;Middleton;53597;SiAUKC-pLZAhiRWw5OwnKg;1
NC;Denver;28164;uw7uVPyIl6Php-2CIbbMqw;1
AB;Calgary;T2R 1B4;w-6UdOxBFzew6Hd1CDtq8g;0
AB;Calgary;T2A 5Z5;Q4jj4VT_ApVs0HOPGjX_6Q;1
OH;Fairview Park;44107;A5nfhWPv5vHg7hT8zTssfw;5
ON;Newmarket;L3X 1R2;7VKpGSfELQAkzeSbH2Ka8A;3
ON;Toronto;M1T 3J3;fCcjmODOZaeBavVHFeQtxg;1
ON;Toronto;M5C 3A1;rUAr9Xn29ukQMO2Dz6Boaw;1
ON;Toronto;M8V 1A1;q-uYBZKEXE6X8isRS_69hg;0
ON;Toronto;M5A 4S5;Cq2a8vEY-asQU5kJofB_2A;6
QC;Montréal;H8T 3J9;uatkzGI9LvxxKbW-8VpjSQ;0
ON;Toronto;M6H 1L5;hQN_c-ZLw-xYfvLlp78GKA;0
ON;Toronto;M2M 3V5;IgiC9kp6OjWclUMYu-dyiQ;1
ON;Toronto;M6S 1P5;p2i_ZU48IhgNgCjnM08DQg;5
QC;Montréal;H2R 2N5;l1LdgkukyBc88pxv1KJrLg;0
ON;Toronto;M6G 1P6;SbrOzWx28QWzKdlL3nITdw;1
ON;Toronto;M5J 1B5;BK532BzQQNMcvZ5RZsIwUQ;1
QC;Montréal;H2T 2B1;eOZ4oBegPNY5nFrX2lpGHQ;9
ON;Toronto;M4S 1L9;HUycuI9zcS2iehfSWeRcBQ;1
QC;Verdun;H4G 1Z5;lpg04VzPk99dNF4Zj_Y-iQ;0
AB;Calgary;T2E 6X7;p2XOx-402W-HeVrfB-lujg;0
ON;Toronto;M8Z 5B7;cb1Tk-baZoRhJ8jh4Ynl9w;0
QC;Montréal;H2Z 1R1;TPiYeUu9ICo_VYLE1z6clQ;15
AB;Calgary;T2P 0G6;z8cxNhPOM-hsOAhIVX7xKw;1
ON;Toronto;M4B 1N4;51lFCPpAZz4t7-BrpLHf5g;7
AB;Calgary;T3G 3S7;HDP48FzTpoZTRsFpBL8Njw;1
AB;Calgary;T2E 3P4;8NCYjNa071cco-YpDup1kQ;0
ON;Markham;L6E 0E9;xadwM4fytYkzxGykU9aPyA;1
ON;Toronto;M6B 2S3;t5rLW0S6zhXQT-AjtSmPBA;0
ON;Yorkdale;M6A 2T9;8r8-R4dxsbrif9DRAUcDXw;1
ON;Mississauga;L4Z 1Z5;xsW1H5rnb03fw5QYhnAGWg;0
ON;Unionville;L3P 8E1;R7VdcG-kmaAO55z0Tufw1g;0
ON;Vaughan;L4L 9S3;LXKZwdQMdVkZXH75XSA1wA;1
ON;Toronto;M4L 3W9;EsVbvJ4cWsB_UX8iDqVS4Q;6
QC;Montréal;H8T 3H2;FZgrmk2j2VXUVHRq1TfhrA;1
QC;Montréal;H4C 1P5;NfbL91oFvP3dhvNka8rG5Q;35
AB;Calgary;T3G 1Y9;11I_22vRNuQJio8xvoiOpw;0
QC;Montréal;H3W 3C2;5dzXrZr7MyTB92_MSqV3Lw;1
ON;Woodbridge;L4L 3T4;PWSMRc9FW9fbUa1WJ0mhDQ;0
AB;Calgary;T2M 2J3;OVIqXN77zKJijEYfiqjlaA;0
ON;Markham;L3P 3P3;XcnskpanuBX7ixpmZf4lRA;4
ON;Toronto;M4S 1M3;yrJXp17aZHKXlmenbO7YRw;2
ON;Toronto;M1E 2N7;PuSpC01clO7J6xLoayTGuw;1
AB;Calgary;T3C 3R1;dixd4boFYDoDK4qmzKbbjQ;0
ON;Toronto;M6P 3S5;CgJddyi3Han1Hu78D0sYsA;10
ON;Toronto;M6B 1P5;52Mxyz0pkITP8knyRkhbRA;1
AB;Calgary;T2G 4B8;LdHIqMm25_dw79YtjUbMYA;0
ON;Toronto;M4L 2A5;y1CAW87FChHPUIUXhegMTA;1
ON;North York;M6A 1E1;3kJZEAKKqOrw8JMut4dMdw;0
ON;Oakville;L6J 7X2;FH4bBgWGR1mj6m1FUCTy_w;0
QC;Montréal;H2S 3C7;rcoFFD6qSi8gLKxcDJ5hIg;3
ON;Toronto;M5V 1T1;qVJMC2tF-0iz5s01rViegA;3
ON;Etobicoke;M8Z 4R6;Q5ELN70QQY0dMyqKBc_MkQ;1
ON;Toronto;M5E;MVRXrdpJM1_wRvdIRcPmKQ;7
ON;Vaughan;L4K 0B3;C4IdFEDHiMY442iQX3rGxA;0
AB;Calgary;T2P 1K1;OoeywCKOaciaWnUw1Imdxg;0
ON;Mississauga;L5C 4E9;5PuVAmWDsBh6hkOiOwb-jg;3
AZ;Tempe;85142;O_Up-L8VPMrvmrmyyEAOVA;2
ON;Vaughan;L4L 4Y4;azT8Fh0Rqn75h6q83ycRZg;0
ON;Markham;L3R 0E2;Gi-KMHi11VlXu_MGDssBng;1
ON;Toronto;M4P 2H9;E58e6-o5SVlyaIRLVlOeCg;23
ON;Toronto;M4W 1J8;syksx_OMlfHmVmurGTZU5w;0
ON;Richmond Hill;L4C 6V6;Yyn-cK5ZwdpS9TsqRj900Q;4
ON;Concord;L4K 5Y6;6pYMYYWJAcVlXGsuNQqHpg;1
QC;Dollard-des-Ormeaux;H9B 1P7;AeebTxeuusoChR-RnVP-Bw;3
ON;Toronto;M9N 2R8;dYTrq3hQuG4mFbNL-DlfHA;2
ON;Mississauga;L5B 1J2;HHtsSEWylv5yAPhk5r1DLg;0
ON;Richmond Hill;L4C 0L7;Bj0kLchk3EcMCE-GEd_EzQ;1
ON;Toronto;M5T 1P2;60ZM5nMwaOcpSchX2lbEwQ;1
ON;Toronto;M6P 3T7;3j0Ws8OTvpryua-YOfJAwQ;9
IL;Rantoul;61802;Oy6A0seuZGw1bYXRRi8Esw;0
ON;Toronto;M1P 2S3;EmhuN_LKh5fIS_jhCovZ5w;0
ON;Markham;L3R 0B1;GKreokg2QNpoP2lu0O54Xg;1
QC;L'ile-Perrot;J7V 4X4;_nTj5559fsO0zFh_XQvGzw;1
ON;Brampton;L7A 2Y4;3L3EO0U4Q4Wy3belbp5H7w;3
ON;Toronto;M5C 1X6;lnIAdTkMR-ShxhXzkfJK0A;1
AB;Calgary;T2P 0T9;UI5DUMswTKCRYlSFxP_DUg;2
ON;North York;M3J 1K7;jjkreMAvH3DWtk7mvASmEw;2
AB;Calgary;T2R 1A9;tdN9HgdRb-RibMUkGou1Hw;3
ON;Markham;L3R 2G8;vFBX3akzPmZV57n7-dH4TA;0
ON;Woodbridge;L4L 8S4;sXVjAUrVj3AXo9KLPkrikA;0
ON;Maple;L6A 2E8;45SK-h0XA5ygJucqa03FPQ;0
AB;Calgary;T2H 1J9;w7vL4uZePC5EDGpaUAZO8Q;1
ON;Mississauga;L5R 3K7;Ly6PXqBW9youpoutThNF7A;7
QC;Montréal;H3C 2N6;bsKcZs5nscscJUd_JWU-kQ;1
ON;Toronto;M5A 1S3;cJ7TY-qckoQ2P22eCDMm5w;2
QC;Montréal;H3A 1N9;ng_CnSlvvdFBOeBXNX6nFA;10
ON;Richmond Hill;L4B 1H8;wTco-GnoPRM3f1_rP0Wu-g;1
ON;North York;M3B 2R2;nt5o6LRFcEziQowKynYaDg;1
ON;Scarborough;M1P 2L2;25MGKIJWaB3epxZ7P-KPfQ;4
QC;Montréal;H2S 1P7;9Z12FgwIcAnrdLYjGQA5jw;5
ON;Oakville;;NT9oIw3TTDLXo_x6nKUkBA;0
ON;Toronto;M4G 2K2;BpQq-XsbdZ0S5wEQ6uTXvw;5
QC;Outremont;H2V 1K7;32WgBFI67x6QwsDqIDkMUg;0
NV;Henderson;89120;7h08ecPN5bcW1Gp6UQZxNQ;29
AZ;Phoenix;85143;LYDtkUTrpxojWdsd1w79ag;7
AB;Calgary;T2G 2C4;NS7WJ8pxLdIpL6qCW2iOnw;6
ON;Etobicoke;M9W 1R7;S2SSRyikmOpBk2uhacnnYw;1
NV;Las Vegas;88102;MjXGxnt6GcmkEBNi-ggckw;1
ON;York;M6B 1C5;8hPEx1NrmZlI76YZ_JGAKA;0
ON;Mississauga;L5T 1X0;CUbqAQqhP2hCCmm5qPrjOg;1
ON;Markham;L6B 0S1;z9PCn3aGYQpns1oydFtG6Q;0
ON;Scarborough;M1P 3G5;XUA1ajSZQ-4hOGJoIUy2JA;4
AB;Calgary;T2N 4S5;QP03Ul3st8GSPvACXia6eA;3
AB;Calgary;T2G 1Y6;ElH8gAx68BgIeimqkj8qwQ;4
ON;Bolton;L7E 2B9;70r1qc0Yb5N9QjTADw5W8A;0
ON;Toronto;M5J 0B6;VPl94TV_0-RltfoPikPSlQ;0
QC;Laval;H7X 2Y9;83HZnd1d_9OdT2CRNbBa1g;3
AB;Calgary;T2R 1A5;VTO-vuExZ6hLh8835-3IqQ;1
ON;Toronto;M4J 5C3;afvsaIDBnIDIVB9_CP065g;0
ON;Scarborough;M1P 2Z6;iRH5KA2aJ5BCRI__zIEodw;0
ON;Woodbridge;L4L 0B2;v9n7_drEfFngLLiqsFYw_w;6
ON;Richmond Hill;L4B 4K5;cX_yVfFxOTr0_WwKQQuc5w;1
ON;North York;M3H 5R9;ppwOn-VQmB0NDew2YZ81AQ;1
ON;Mississauga;L5G 4S2;ISeVrqG9T2TXLA2bU_EFYw;0
ON;Toronto;M4K 1P9;Pk_mZrOJpeLQ9mQIsKVXyw;2
QC;Montréal;H3G 1V7;wZwfor9xlfERpVXfLXCXOA;12
ON;Toronto;M4C 3C1;eArWU3gKAtPDBmHOCdCLNw;1
ON;Toronto;M6E 2K7;D5UmEXAqmgG6GkuDAMHgJQ;0
ON;Toronto;M3N 2V7;2f0DZrlBmj-6l0bCGOQWdA;0
ON;North York;M6A 1V2;SSsZpDni-cjHuug-SoK7UQ;0
ON;Toronto;M4E 3K2;rx7m7uPrEKYl7krELaS11A;0
QC;Montréal;H3H 1M3;5cAhaVuUvlgpDm8ABF8jog;20
ON;Toronto;M4Y 2R4;PiLfiQYyDNgBaAvSL58cqg;63
QC;Montréal;H1S;NDV9KtRZrMvKJgjOI-mYrw;2
ON;Toronto;M5G 1X3;JWMNEt7Xhmi15_B-DaDHhw;1
AB;Calgary;T2G 2P9;Bzno2_Ntqaag-set2rkiSw;2
ON;Mississauga;L5L 1J9;Ul-7UACWwGZ2nORaA3uB7w;2
AB;Calgary;T2E 3K9;Jmn7-P93cB9dVUxXFUS39A;0
ON;Markham;L3R 2P1;t-py4AWfgNSJ0qEaAAcXbA;1
ON;Mississauga;L5L 3A2;DBSI_vejPL_DcOnEathtuw;2
QC;Montréal;H2T 2Y6;cemMv5hvZZPj-_1V4xT9rQ;28
ON;Etobicoke;M9B 1A9;e4BVOJgUnMih2v7KblGKcg;2
ON;Toronto;M4M 1T8;w8PBJExdvnPM_C0Wq_hL0g;0
ON;Toronto;M6M 2P5;6eMxBCgssyIxEwn-YPScLA;0
AB;Airdrie;T4B 3K3;Ic83mBwvGryNrYWOYCbXWg;1
ON;Markham;L3R 5A1;mPKgBVRNkdeZ2-SaXi6uKA;45
QC;Montréal;H2X 2A3;2gEoMWkNZbmojDhnk_bLag;3
ON;Mississauga;L4W 5K3;rHCYR_vmlSps-XIds3UCAQ;2
ON;North York;M3N 2V6;fRTzhTo9O6paONzu1vLJ4g;0
ON;Toronto;M6J 2Z7;fATMnKxmcjsREwh-UH0jnw;2
ON;Toronto;M6J 1T8;UNMrM-9MSS1wZEoATX1avw;2
ON;Toronto;M6R 2G5;ObFfnmwylGQiFn58_NdlpA;0
ON;Toronto;M5B 1B2;cl8TxBmTNIK3mJ52CXbNQA;1
ON;Vaughan;L4K 5Y3;jJ1QG5mZ7w5V3HAaTXGzTA;1
ON;Toronto;M5V 1Z8;o3nRiXtuGhMzxCQCfjeyWg;3
NC;Charlotte;60657;8GOvGafy-u6IqEve-_SUTQ;1
AB;Calgary;T2J 3G8;BwsCT0lTopCrTDB3zMw8_w;11
QC;Montréal;H4G 1V2;jObswNh_hV2QK1g_uOaDlw;8
ON;Brampton;L6T 4L6;UNT3bzpG4b9JSeaskTAMhw;1
ON;Toronto;M6H 3A7;_hfGC9uAdzV1zXMoXb3rjw;1
ON;Toronto;M5H 2R3;CuR4Xxu_aHrYD0IGGRdm5Q;28
QC;Montréal;H2X 2J1;bd282Y9kOy56X_d6jv3Csw;0
ON;Toronto;M9L 1P9;R8k3czBkphqSd36Asdrx-A;0
AB;Calgary;T2P 2M5;4bBrCQX1oE5pJ8mWcfha0g;2
ON;Toronto;M5A 4N5;Hz79RV53noQOyKqLxyhm2w;4
ON;Toronto;M6S 1P7;C_vHlFHGm1R5BOtLjLJvbA;1
ON;Toronto;M5C 2A1;kUIrMc_nOMxDJSCi0EXUrQ;7
OH;Olmsted Township;44138;-vDpkkHgApTsvBs74OFlag;1
ON;Aurora;L4G 7V5;N1Gdq44mY5c7NEazhXeKZA;6
AB;Airdrie;T4B 0R6;AzXWlrlDsNxvvRV0t8z8Gg;0
ON;Toronto;M5A 1B6;SP8kmPBHYDzAUKL55DpK-w;1
AB;Calgary;T2G 4C8;emSIUcdt1A3RS4YgNWJcsw;1
ON;Toronto;M5K 1G8;lviehxWGvjX69Ej4VWF5gw;1
QC;Montréal;H2Y 3X7;qcFQNW7n0JQ2JazQlSN3QQ;4
PA;Pittsburgh;15136;3zX0S3G9PLSdH3qDGIR_aQ;2
ON;North York;M3J 3K5;8FamVGG1SvVZbxwHw3gs_Q;1
ON;Toronto;M6P 1X6;HMhAC2A-0BKM8By3pQCfVQ;2
AB;Calgary;T3M 0S9;qINcwLZk_dY9qHnt4wKQ3A;0
ON;Toronto;M5B 2L3;J4xpQg6s-pbmFG8ioOppmg;1
ON;Toronto;M6G 1K1;cnYKpVcZ_mu3wbe6Gh6q5g;0
ON;Toronto;M5A 2G1;LiOtsNFFkD1S9tFvHnzX0w;4
ON;Toronto;M2N 1M5;FRvkiRoqX0a0LTUiaJglmQ;2
ON;Toronto;M1P 2J9;qm0PCBHaigdkgOF41xXhcg;2
ON;Aurora;L4G 1H4;7KUQ4824uphFPVrks3KWGg;8
AZ;Phoenix;85388;iA8cveBjEcNLxBdOEu-m8A;1
ON;Richmond Hill;L4E 2T2;ZDPXJ__IqXrKDuqDR-Qo1w;1
PA;Mc Donald;15017;OqOxNFNRRthrBOz6cTgiBg;2
ON;Scarborough;M1T 1A4;LRJV0rsDft621knYC86SPA;12
ON;Toronto;M2M 3S9;aBnkx46A7tylQbAFLr1vvw;0
ON;Toronto;M6C 1A3;_y0g_doql_XuJzakL-K4kw;0
QC;Montréal;H3A 3C6;U-BjKYGo1MvV6QBnYeAb9w;4
ON;Pickering;L1V 1C4;7JJ0FOvh2ihqe3tfS2qshg;0
ON;East York;M4G 1X1;X67a8NpGhqQWdzZt0zuCQg;5
ON;Vaughan;L4K 1E8;QSvxwMSfwpubmjR5vSv8Tg;0
ON;Etobicoke;M9A 5C9;SO-0aXajEYPOr0sz0npVXw;2
ON;Scarborough;M1V 4Z4;5-7DO7CgcEVbUKAua068rw;7
ON;Toronto;M4E 1E9;lT1Wxzoyqrs1v3Wb85w-Lg;1
ON;Mississauga;L5C 2K1;VN1w3ZCyiS-KWHfErFbyGw;0
AB;Calgary;T2W 4J3;9VodDMYg5408JOu5uFryXQ;0
AB;Calgary;T2G 3S3;vlyYwhwfL80zqM0vky0ISA;2
ON;Toronto;M6P 1A5;k3Vr1kIulLftlRWV9OUBbw;0
ON;Toronto;M4R 1V2;yVkEY8boUC3mel6ijoVNyA;0
ON;Toronto;M6P 3T1;5UnvurKePI8papEL2DJt6A;1
ON;Woodbridge;L4H 2T3;t5JKO7n_o4pMhivCpGW9MQ;1
AB;Calgary;T2H 0L3;JWBFz_tODnDXE4AQeITOmA;1
ON;Toronto;M3A 1Z5;zvQGzwrhORaEhBGipSC0_g;2
ON;Vaughan;L4H 0A2;afqem2rD18c69dNnSueHQw;0
ON;Toronto;M6E 3T3;Iv_jVUFs87K8rvHCynYtQQ;1
ON;Scarborough;M1T 3T8;M3J5zzTYAmIfgcP2vYaFVg;0
ON;Etobicoke;M8V 2C9;S6MfpCJZNTwlG7ru9x4x3g;0
ON;Mississauga;L5T 1P3;6Y_e747G2R-65hcc-KkLNA;0
ON;Newmarket;L3Y 5L8;_fn0wb-tIqejQkeqrEjHfQ;0
ON;Toronto;M3B 1Y2;ExoqgA3aAz6bYidI0DSQvw;10
ON;Scarborough;M1B 2G5;qTW6-NUaIX0oZ6A3M3EarQ;0
QC;Montréal;H2S 2N1;3Jrh0-JGSerGG7JpjxDVJg;2
ON;Scarborough;M1V 4S5;BRHIlA3_Bkg674r7mrGW0Q;0
ON;Toronto;M2M 3X4;wBZV7BVQFKh5kiCI7EbM1w;0
AB;Calgary;T2P 0V0;0JIpdM9zbbLIiqiFN7p3Ig;1
QC;Westmount;H3Z 1E8;wb_k8mRVmwIPfPxVHYxNDQ;4
QC;Montréal;H4C 1S1;Brgw8CWtNL6JxzTFxI0c7A;9
ON;Aurora;L4G 6Y2;va8WetwrEiRRiR0iWpHKLg;1
QC;Montréal-Ouest;H4X 1Y8;0zabNTBrOgQLy0hYsi1Tpg;5
ON;Toronto;M6A 3B8;Xli4i_UngJ30cO7eEpLuVw;1
ON;Toronto;M6B 1P8;UgrJeb3p1iEfk__PPJrMog;3
ON;Toronto;M1V 4S5;BpUM6tIvWnrZX6sT7aaZKA;3
ON;King City;L7B 1K5;zgR06F1MSPtOxj7-VFlpNQ;2
ON;Toronto;M6J 1W9;l3BwhP-VqM-iXkY5xybQgQ;0
ON;Markham;L3R 1G3;bIbp9JTlo-ASayCnZO0TXg;1
QC;Montréal;H3Z 2A4;6Xsaj0x6Y1QKQ654vgKGmA;1
ON;Mississauga;L5L 2M1;lD-K50EQK_ZlPpNPVC2WeQ;0
AZ;Glendale;85016;BKw5tF_kX5D0whuGN5fwfg;2
ON;Concord;L4K 4H2;TVyxQXqlT7hF5qBydjirQQ;0
AB;Calgary;T3H 5M6;tI_mgZS17YCYELKWXyLUpQ;0
ON;Toronto;M5N 1B5;ZmLPOwoGRGVj8QlmYqxXTw;0
AB;Calgary;T2S 2T4;nXgvRShalhr2CVvsd38oQg;1
QC;Montréal;H4A 1X1;sG3jr8wLMpncvwvu8JM1Dw;2
ON;Newmarket;L3Y 0A3;mhNL1XA5HOp9JZWSC3-IIA;0
ON;Toronto;M1X 0B7;EAWkvtuzzhz8KoiUydx7zw;2
ON;Brampton;L6V 4N1;D2XYNvWtGz6599E761U9Sg;0
AB;Airdrie;T4B 4B9;51mdXeX5j1vXdj5COePb4Q;2
ON;Woodbridge;L4L 8C3;qs_RNSArfm1LFx3sAopG4w;2
AB;Calgary;T2E 6X8;eiYHSlqdy_hFScJpMOEaUw;0
ON;Toronto;M5V 1M9;wUMZuPBTv7Q6480S1piNFg;0
AZ;Tempe;85295;cHqk6C5t8mg2dpluJDkvlg;1
ON;Toronto;M3C 2J6;4FXnfuKRa1zUFfGTroO0FQ;4
AB;Calgary;T2G 2E4;tt4snOTLukBE1xJT-xuTvA;2
ON;Toronto;M5G 2A7;iZnslHSpMjRddpAAnzuKDw;1
ON;Markham;L3R 3K7;ibPjt-h9NC7OEzpj7IL83Q;7
ON;Toronto;M3J 1Y6;vAUw1HUj6nQZRTpPJrYDkQ;2
ON;Scarborough;M1P 4P5;F27HFfYvLtVId4WeCMLzGA;3
ON;East York;M4G 3V7;3f9dyGGS_LuZH9Mu_9OA8A;3
QC;Brossard;J4Y 0B5;Vs4r5pjEwlgt9lUr_6jiGQ;1
ON;Pickering;L1V 0C5;6gDh9MS9gMEoYjO1St2YdA;0
ON;Brampton;L6X 0G9;DXuBRk6N2dHoQxLTxMl3fg;0
QC;Montréal;H1V 1Z6;V_2h-L7rqaj9mz3aamtoow;4
QC;Montréal;H2X 1X3;uBcwnALb3HFKZ-Vvj0conQ;9
ON;North York;M9M 2L4;-wdYU4DOEpklPuOquyzemw;0
QC;Dorval;H9P 1B2;CHqfcBbqAWPKiP2baV67jA;0
ON;Aurora;L4G 1P4;yBPQcz2qaW_zSfdDg3R6uw;0
QC;Montréal;H1X 1Z1;itzJBH_ICG7GFjxU24keAw;0
ON;Brampton;L6W 3W8;SU6X9n_LpvZotMi4B5yjmw;3
ON;Toronto;M5V 2E7;4FgsK2KpD9eo6TYQjg-nQw;0
ON;Toronto;M6A 3B5;_h2GsmQ52mdmgV7oTEOelg;0
ON;Scarborough;M1V 1V2;JVTeFRyR7CZx8KwKA3IrbQ;1
ON;Toronto;M4S 3C9;vlPUksjqGV6jU7E_s2Zomw;1
OH;Sheffield;44035;3x504mgjgUWAuFlwm56rSA;1
AZ;Mesa;85250;vkjhmyqMbIMxOx5FbDUbOg;0
ON;Mississauga;L5N 3L8;UX5ByrZYv0sV2ZjTSTt3mg;0
ON;Brampton;L6T 4M9;KhkkCfq2R58RA5N5SPIhug;0
ON;North York;M3J 1P3;KIzn2qZQ7rPJWqdK1Y6-7Q;1
ON;Brampton;L6P 3A7;Cvu0CxUvpLXDSc5W30GR7Q;0
ON;Scarborough;M1R 3A3;8FsYvk1cbW5uTEqmta6T0g;4
ON;Richmond Hill;L4B 3P4;52Iyhd0kdxtG_4LOZpQ7WA;23
AB;Calgary;T2E 4R4;bW9OYi_Pq5NJ5tfdBf0Zjw;1
