state;city;postal_code;open_p50;open_p95;close_p50;close_p95
ON;Brampton;L6T 4X6;162000;162000;442800;442800
ON;Toronto;M5E 2H4;176400;176400;428400;428400
QC;Montréal;H4E 3V9;288000;288000;316800;316800
ON;Toronto;M5T 1H5;223200;296595;381600;428220
QC;Lachine;H8T 3R2;604800;604800;0;0
QC;Montréal;H3W 1B8;216000;216000;388800;388800
ON;Mississauga;L5G 1G5;237600;276480;367200;406080
QC;Laval;H7W 1C6;345600;345600;259200;259200
ON;Etobicoke;M8Z 1P1;207000;224820;397800;415620
QC;Montréal;H3G 1M3;352800;352800;252000;252000
ON;Whitby;L1N 2M4;194400;194400;410400;410400
ON;Bolton;L7E 2B4;306000;306000;298800;298800
ON;Toronto;M6P 1W1;198000;198000;406800;406800
QC;Mont-Saint-Hilaire;J3H 6M5;219600;219600;385200;385200
QC;Montréal;H2P 1V6;136800;136800;468000;468000
QC;Montréal;H4A 1T8;221400;221400;383400;383400
AB;Calgary;T2N 1J4;453600;453600;151200;151200
AB;Calgary;T2G 0R4;297000;297000;307800;307800
ON;Oakville;L6H 6M4;330300;395910;274500;340110
ON;Toronto;M5V 3R9;262800;262800;342000;342000
ON;Toronto;M6A 3B7;390600;390600;214200;214200
ON;Etobicoke;M9P 0A2;381600;381600;223200;223200
QC;Rosemere;J7A 2H3;288000;288000;316800;316800
ON;Toronto;M6K 1X1;284400;287640;320400;372240
QC;Montréal;H1Y 3N1;327600;327600;277200;277200
ON;Toronto;M2N 0G3;180000;196200;424800;441000
QC;Montréal;H2S 1T6;231300;264510;373500;406710
ON;Toronto;M5T 1R7;604800;604800;0;0
QC;Montréal;H2Y 3A4;368100;401310;236700;269910
ON;York;M6S 2S1;280800;343620;324000;362340
AB;Calgary;T2C 2N9;255600;255600;349200;349200
ON;Whitby;L1N 8Y8;187200;203400;417600;459720
QC;Montréal;H2Z 2B8;252000;252000;352800;352800
ON;Mississauga;L5G 1H1;238500;273330;366300;401130
ON;Mississauga;L5L 5X8;252000;303840;352800;356040
QC;Saint-Léonard;H1R 3A9;0;0;604800;604800
ON;Richmond Hill;L4C 1W3;282600;282600;322200;322200
ON;Toronto;M5T 1V5;309600;309600;295200;295200
ON;Toronto;M4G 4K2;158400;158400;446400;446400
ON;Toronto;M6H 3T9;180900;180900;423900;423900
ON;Richmond Hill;L4E 3L7;194400;194400;410400;410400
QC;Montréal;H4C 1T2;216000;216000;388800;388800
QC;Montréal;H2J 1Y8;262800;275760;342000;367920
ON;Etobicoke;M8Z 0A7;176400;176400;428400;428400
ON;Toronto;M1W 3G4;356400;356400;248400;248400
ON;Etobicoke;M8V 2Z7;176400;176400;428400;428400
AB;Calgary;T2G 4X3;135000;135000;469800;469800
QC;Montréal;H2L 3Y8;381600;381600;223200;223200
ON;Woodbridge;L4L 0B7;369000;369000;235800;235800
ON;Whitchurch-Stouffville;L4A 1G7;237600;237600;367200;367200
ON;Mississauga;L5L 5M8;201600;201600;403200;403200
QC;Montréal;H2X 3Y9;72000;72000;532800;532800
QC;Montréal;H2V 1A4;228600;228600;376200;376200
ON;Toronto;M6J 2N9;133200;155880;471600;494280
AB;Calgary;T2R 1M3;604800;604800;0;0
ON;Toronto;M1S 5J5;185400;185400;419400;419400
QC;Havelock;J0S 1R0;144000;144000;460800;460800
PA;South Park Township;15129;236700;298800;368100;440100
ON;North York;M3J 2G4;273600;273600;331200;331200
ON;Toronto;M5E 1G5;403200;584640;201600;383040
ON;Toronto;M1P 3C2;198000;198000;406800;406800
QC;Montréal;H3C 2G6;320400;576360;284400;470699
QC;Montréal;H4P 2B2;234000;234000;370800;370800
ON;Mississauga;L5T 2E7;144000;144000;460800;460800
QC;Montréal;H2X 2R1;217800;217800;387000;387000
QC;Montréal;H2R 1H4;288000;288000;316800;316800
AZ;GLENDALE;85306;162000;162000;442800;442800
QC;Montréal;H2E 1V2;241200;241200;363600;363600
QC;Verdun;H4G 3M6;324000;324000;280800;280800
QC;Montréal;H2J 1X3;180000;194580;424800;439380
ON;Toronto;M8Y 1K7;214200;251460;390600;427860
AB;Calgary;T3E 3C8;154800;245520;450000;459720
ON;Toronto;M4W 3X8;136800;246960;468000;578160
ON;Toronto;M3M;277200;277200;327600;327600
OH;Parma;44131;334800;334800;270000;270000
AB;Calgary;T2E 5T6;176400;176400;428400;428400
QC;Dorval;H9P 1J8;205200;205200;399600;399600
ON;Toronto;M1R 2T6;604800;604800;0;0
AB;Calgary;T2H 1J1;118800;118800;486000;486000
ON;Vaughan;L6A 3Z1;604800;604800;0;0
ON;Toronto;M6P 3K7;302400;302400;302400;302400
ON;Toronto;M2N 3B7;226800;226800;378000;378000
AB;Calgary;T2P 5M3;122400;122400;482400;482400
ON;Toronto;M6S 0A1;293400;333900;311400;351900
QC;Montréal;H4R 3C8;187200;187200;417600;417600
ON;Vaughan;L4L 6A5;208800;208800;396000;396000
ON;Scarborough;M1L 1B1;223200;223200;381600;381600
ON;toronto;M4J 1L5;212400;212400;392400;392400
ON;York;M9N 2T3;225000;225000;379800;379800
QC;Montréal;H1W 3S3;208800;208800;396000;396000
ON;Brampton;L7A 0X1;284400;284400;320400;320400
ON;Woodbridge;L4L 5V2;193500;208890;411300;426690
QC;Montréal;H2V 1T4;302400;302400;302400;302400
ON;East Gwillimbury;L9N 1L8;221400;221400;383400;383400
ON;Toronto;M5V 2R8;131400;131400;473400;473400
ON;Toronto;M5R 2W7;302400;302400;302400;302400
QC;Sainte-Thérèse;J7E 1W9;396000;396000;208800;208800
ON;Toronto;M3C 0G9;199800;230580;405000;435780
PA;Herminie;15637;207900;281610;396900;470610
AB;Calgary;T2G 1H5;190800;190800;414000;414000
ON;Toronto;M6P 2J3;126000;126000;478800;478800
ON;Etobicoke;M8W 1N1;205200;205200;399600;399600
ON;Stouffville;L4A 2T1;342000;342000;262800;262800
QC;Montréal;H2L 1R6;217800;225900;387000;395100
ON;Vaughan;L6A 3Y8;439200;439200;165600;165600
ON;Toronto;M5T 1J3;189000;232740;415800;459540
QC;Montréal;H2L 2H6;369000;578339;235800;365580
NC;Charlotte;28079;592200;592200;12600;12600
QC;Saint-Laurent;H4R 0M6;310500;348570;294300;332370
ON;Toronto;M1V 0C8;243000;251100;361800;369900
QC;L'Île-des-Sœurs;H3E 1Y1;334800;334800;270000;270000
ON;Thornhill;L3T 2C4;81000;81000;523800;523800
AB;Calgary;T1Y 6X3;136800;136800;468000;468000
QC;Ville Saint-Laurent;H4R 1P8;270000;270000;334800;334800
AB;Calgary;T3K 0A9;441000;441000;163800;163800
QC;Montréal;H3A 3L6;205200;205200;399600;399600
ON;Thornhill;L6A 4N9;255600;255600;349200;349200
OH;Medina Township;44256;604800;604800;0;0
ON;Mississauga;L5P 1A2;453600;498960;151200;151200
QC;Montréal;H3N 1G9;289800;289800;315000;315000
ON;Toronto;M3C 2E9;255600;255600;349200;349200
AB;Calgary;T2P 2R9;174600;174600;430200;430200
ON;Yorkville;M5R 1J9;208800;208800;396000;396000
NV;Paradise;89169;270000;279720;334800;344520
ON;Toronto;M1K 1C6;261000;261000;343800;343800
ON;Scarborough;M1V 4S4;284400;284400;320400;320400
ON;Ajax;L1S 4N7;201600;201600;403200;403200
QC;Montréal;H2E 1W1;316800;316800;288000;288000
ON;Scarborough;M1H 3E5;93600;93600;511200;511200
ON;Toronto;M8Y 1L3;284400;313560;320400;349560
QC;Montréal;H2R 2W1;453600;453600;151200;151200
QC;Montreal;H3H 1M9;363600;363600;241200;241200
ON;Toronto;M6G 1S4;205200;205200;399600;399600
ON;Toronto;M5N 1B5;253800;261900;351000;359100
ON;Concord;L4K 5W7;282600;282600;322200;322200
ON;Caledon;L7C 2J5;176400;176400;428400;428400
ON;Toronto;M5C 3G5;358200;358200;246600;246600
ON;Mississauga;L4Z 3K7;225000;225000;379800;379800
AB;Calgary;T2C 2E6;208800;565200;396000;441360
ON;Mississauga;L5H 1G4;230400;230400;374400;374400
AB;Calgary;T2R 0J3;295200;371250;309600;413189
AB;Calgary;T2G 3A4;169200;169200;435600;435600
QC;Montréal;H4C 2X1;372600;372600;232200;232200
ON;North York;M5M 4A5;140400;242459;464400;477360
OH;Sheffield;44035;255600;307440;349200;389700
QC;Montréal;H2L 1E2;315000;315000;289800;289800
QC;Montréal;H1X 3C9;246600;274140;358200;385740
ON;Vaughan;L4L 1S6;257400;268740;347400;361980
ON;Scarborough;M1B 1G8;187200;187200;417600;417600
ON;Etobicoke;M8X 1B5;194400;194400;410400;410400
NV;Las vegas;89148;241200;241200;363600;363600
ON;North York;M3J 2C4;302400;302400;302400;302400
QC;Montréal;H2W 1E3;198000;198000;406800;406800
ON;Toronto;M5S 2C6;296100;392490;308700;405090
AB;Calgary;T2E 7Y8;604800;604800;0;0
QC;Montréal;H2L 1Z9;258300;346590;346500;434790
ON;Brampton;L6W 1H9;338400;338400;266400;266400
OH;Amherst;44035;273600;273600;331200;331200
ON;Toronto;M2J 1P2;172800;172800;432000;432000
QC;Montréal;H1Y 1M7;313200;313200;291600;291600
ON;Scarborough;M3J 3K2;361800;361800;243000;243000
QC;Kirkland;H9H 3B6;252000;341099;352800;388440
ON;Scarborough;M1R 5G4;320400;320400;284400;284400
AB;Calgary;T2E 2R2;271800;271800;333000;333000
ON;Brampton;L6S 6G8;275400;275400;329400;329400
ON;Toronto;M3C 2J2;194400;194400;410400;410400
PA;Franklin Park;15090;424800;424800;180000;180000
ON;North York;M3B 3N7;140400;140400;464400;464400
QC;Saint-Joseph-Du-Lac;J0N 1M0;201600;201600;403200;403200
ON;Richmond Hill;L4E 2T3;334800;386640;270000;321840
QC;Laval;H7S 1Z2;288000;288000;316800;316800
AB;Calgary;T2E 2X3;194400;194400;410400;410400
ON;Newmarket;L3X 2G5;280800;280800;324000;324000
QC;Saint-Laurent;H4R 1C7;219600;219600;385200;385200
QC;Montréal;H3N 1P1;190800;190800;414000;414000
QC;Laval;H7T 2X1;255600;255600;349200;349200
ON;Mississauga;L6T 2G2;234000;234000;370800;370800
AB;Calgary;T2M 1G6;316800;316800;288000;288000
ON;Toronto;M6K 2C8;255600;255600;349200;349200
ON;Toronto;M5V 2V6;226800;226800;378000;378000
ON;Mississauga;L5M 1P3;136800;136800;468000;468000
ON;Richmond Hill;L4E 4L8;302400;302400;302400;302400
ON;Vaughan;L4L 1V9;57600;57600;547200;547200
AZ;New River;85086;216000;216000;388800;388800
QC;Verdun;H4G 1G4;39600;39600;565200;565200
ON;Mississauga;L5N 3W2;180000;180000;424800;424800
ON;Toronto;M1G 1P7;278100;290250;326700;338850
ON;Whitby;L1N 3K4;277200;277200;327600;327600
AB;Calgary;T2E 6J5;153000;153000;451800;451800
ON;Vaughan;L4K 4Z5;144000;144000;460800;460800
QC;Val-Morin;J0T 2R0;68400;68400;536400;536400
ON;Mississauga;L5B 0H3;248400;248400;356400;356400
ON;Scarborough;M1H 2A3;410400;410400;194400;194400
QC;Montréal;H4P 2C9;216000;216000;388800;388800
QC;Montréal;H1N 1E6;201600;201600;403200;403200
QC;Outremont;H2V 4B3;453600;453600;151200;151200
ON;Toronto;M1L 4W1;252000;252000;352800;352800
QC;Dorval;H9S 5W3;212400;212400;392400;392400
ON;Markham;L3R 1B5;160200;160200;444600;444600
ON;Thornhill;L3T 7T1;306900;322290;297900;313290
QC;Dollard-des-Ormeaux;H9H;367200;367200;237600;237600
ON;Brampton;L6Y 5H9;266400;266400;338400;338400
QC;Anjou;H1J 2Z9;223200;223200;381600;381600
ON;Mississauga;L5R 3V6;266400;308520;338400;429120
QC;Montréal;H2S 1B5;313200;313200;291600;291600
ON;Toronto;M5H 1K4;117000;160739;487800;494280
ON;North York;M3J 3C6;280800;280800;324000;324000
ON;Toronto;L4Z 1N8;183600;183600;421200;421200
ON;Toronto;M1P 3J3;201600;201600;403200;403200
ON;Vaughan;L4H 3W1;604800;604800;0;0
OH;Beachwood;44124;264600;264600;340200;340200
ON;Toronto;M4W 3Y9;288000;288000;316800;316800
ON;Markham;L3R 5Y5;301500;357390;303300;359190
ON;Toronto;M3N 1W7;604800;604800;0;0
ON;Mississauga;L5J 4B6;255600;255600;349200;349200
ON;Toronto;M1H 3J1;226800;226800;378000;378000
ON;Richmond Hill;L4B 3N2;300600;362880;304200;367920
ON;Woodbridge;L4H 0R2;189900;250650;414900;475650
QC;Montréal;H8S 1Z3;252000;252000;352800;352800
AB;Calgary;T2R 0J2;296100;356850;308700;369450
QC;Montréal;H3H 1G9;360000;364860;244800;288540
QC;Laval;H7K 3G5;604800;604800;0;0
QC;Sainte-Julie;J3E 1Y8;259200;281880;345600;465480
ON;Toronto;M8X 1E2;156600;171180;448200;462780
ON;Toronto;M9V 5E2;180000;186480;424800;431280
AB;Calgary;T2X 3J8;235800;235800;369000;369000
ON;Toronto;M5H 2N6;36000;36000;568800;568800
ON;Oakville;L6H 3N7;331200;331200;273600;273600
NV;LAS VEGAS;89119;226800;226800;378000;378000
QC;Montreal;H3G 1V7;604800;604800;0;0
QC;Montréal;H4B 1R1;72000;72000;532800;532800
ON;Toronto;M5E 1L8;264600;264600;340200;340200
QC;Vaudreuil-Dorion;J7V 2N2;340200;340200;264600;264600
IL;Chicago;60630;360000;360000;244800;244800
ON;Mississauga;L4W 2N2;230400;230400;374400;374400
AB;Calgary;T2A 7P2;327600;327600;277200;277200
ON;Etobicoke;M8Z 2G9;244800;244800;360000;360000
ON;Toronto;M6E 2H6;218700;277830;386100;445230
AZ;Litchfield Park;85326;180000;180000;424800;424800
ON;Brampton;L6T 4T7;180000;180000;424800;424800
ON;Toronto;M5A 1L4;270900;299250;333900;362250
AL;Calgary;T3A 5C4;270000;270000;334800;334800
AB;Calgary;T3J 0T3;604800;604800;0;0
QC;Saint-Hyacinthe;J2S 8B8;604800;604800;0;0
AB;Calgary;T2P 1Z9;151200;151200;453600;453600
QC;Montréal;H4A 1S7;369900;445230;234900;310230
QC;Montréal;H4N 1K5;234000;234000;370800;370800
ON;Toronto;M6N 3E2;276300;291060;328500;344790
QC;Montréal;H2C 1P5;246600;246600;358200;358200
ON;Toronto;M6M 1B6;216000;216000;388800;388800
ON;Mississauga;L5G 4V6;264600;298620;340200;374220
AZ;Scottsdale;85032;234000;266400;370800;403200
AB;Calgary;T2E 7K9;232200;250020;372600;390420
ON;Toronto;M4L 1Z6;220500;248220;384300;418139
QC;Montreal;H4C;100800;100800;504000;504000
ON;Toronto;M4K 3T1;183600;219240;421200;456840
ON;Markham;L3T 1Z6;158400;158400;446400;446400
ON;Toronto;M5V 3Z3;235800;243900;369000;377100
ON;Brampton;L6Y 0C1;313200;416880;291600;395280
QC;Laval;H7S 1P8;216000;216000;388800;388800
AB;Calgary;T2V 1S9;144000;144000;460800;460800
CA;Lemon Grove;91945;309600;309600;295200;295200
ON;Toronto;M4Y 0E6;212400;212400;392400;392400
QC;Brossard;J4Y 0E3;370800;370800;234000;234000
QC;Dorval;H9P 1H2;604800;604800;0;0
ON;Markham;L3R 3W4;136800;182159;468000;474480
AB;Calgary;T2E 8C3;604800;604800;0;349919
ON;Markham;L3R 2G7;162000;162000;442800;442800
ON;Toronto;M5V 2R2;144000;144000;460800;460800
ON;Toronto;M3K 1E1;212400;212400;392400;392400
ON;Markham;L3T 2C5;197100;197100;407700;407700
ON;Toronto;M4B 1E3;203400;203400;401400;401400
ON;Toronto;M5R 2A9;394200;394200;210600;210600
AB;Calgary;T2C 0A2;234000;234000;370800;370800
AB;Calgary;T2C 2E4;144000;144000;460800;460800
ON;East York;M4G 3T8;219600;219600;385200;385200
AB;Calgary;T1Y 1Y3;180000;180000;424800;424800
ON;Toronto;M4P 2X3;273600;273600;331200;331200
ON;Thornhill;L3T 3X1;453600;453600;151200;151200
QC;Blainville;J7C 1X5;223200;223200;381600;381600
ON;Vaughan;L4L 6C5;403200;403200;201600;201600
ON;Toronto;M5A 1L7;178200;178200;426600;426600
ON;Toronto;M6S 2S4;228600;324180;376200;471780
AB;Calgary;T2Y 6J7;243000;243000;361800;361800
ON;Brampton;L6Y 5E4;604800;604800;0;0
ON;North York;M6B 3B3;191700;192510;413100;413910
QC;Montréal;H2L 2J1;248400;387720;356400;495720
ON;Toronto;M1N 1T6;183600;183600;421200;421200
QC;La Salle;H8N 0C1;268200;268200;336600;336600
AB;Calgary;T3C 1C8;187200;187200;417600;417600
QC;Saint-Leonard;H1P 1M9;316800;316800;288000;288000
ON;North York;M2N 0B3;356400;356400;248400;248400
QC;Verdun;H4G 1W3;163800;163800;441000;441000
AZ;Tempe;85252;208800;553860;396000;454320
NV;NELLIS AFB;89115;295200;295200;309600;309600
ON;Toronto;M1V 4E7;226800;226800;378000;378000
OH;Wickliffe;44095;313200;313200;291600;291600
ON;Toronto;M9N 2S1;288000;288000;316800;316800
ON;Toronto;M4V 2R9;162000;162000;442800;442800
ON;Oakville;L6H 7S2;180000;180000;424800;424800
QC;Montréal;H4A 1H1;234000;350639;370800;510120
QC;Montréal;H2L 2C5;269100;289350;335700;355950
PA;Bradfordwoods;15015;151200;151200;453600;453600
AB;Airdrie;T4B 0R6;262800;288720;342000;367920
QC;Saint-Laurent;H4T 1S1;144000;144000;460800;460800
ON;Whitby;L1M 1B4;385200;385200;219600;219600
QC;Pointe-Claire;H9R 5Z5;203400;279540;401400;477540
ON;Scarborough;M1P 2S2;313200;561059;291600;337500
QC;Vaudreuil-Dorion;J7V 1Y3;153000;153000;451800;451800
ON;Markham;L3R 1L7;309600;309600;295200;295200
PA;New Eagle;15067;316800;320040;288000;475919
ON;Toronto;M5V 2P7;271800;331740;333000;392940
ON;Mississauga;L5W 1G3;201600;201600;403200;403200
AB;Calgary;T2T 0E3;115200;218879;489600;489600
ON;Toronto;M5J 2G4;302400;344519;302400;469259
ON;Mississauga;L5T 1Y1;171000;171000;433800;433800
ON;Whitby;L1N 2C2;266400;570582;338400;393480
ON;Scarborough;M1R 4E9;331200;331200;273600;273600
ON;York;M6E 2W1;325800;325800;279000;279000
QC;Verdun;H4H 1H2;214200;214200;390600;390600
AB;Calgary;T2H 2X2;180000;196200;424800;441000
ON;Markham;L3R 2W6;162000;162000;442800;442800
ON;Brampton;L7A 2X5;302400;393119;302400;315360
ON;Vaughan;L4J 1W3;340200;340200;264600;264600
NV;las vegas;89123;280800;280800;324000;324000
QC;Joliette;J6E 3M3;302400;302400;302400;302400
ON;Toronto;M4J 1M3;260100;267390;344700;351990
QC;Montreal-Ouest;H4X 1Z2;223200;223200;381600;381600
AB;Calgary;T2T 0E1;198000;315360;406800;465120
PA;Pittsburgh;15143;208800;208800;396000;396000
QC;Laval;H7V 1R9;172800;172800;432000;432000
ON;Toronto;M4K 1N5;275400;275400;329400;329400
ON;Toronto;M2R 2J7;187200;187200;417600;417600
ON;Toronto;M4M 1K5;331200;331200;273600;273600
ON;Mississauga;L5S 1P9;171000;171000;433800;433800
ON;Mississauga;L5T 1G3;234000;234000;370800;370800
ON;Toronto;M4C 1L2;300600;300600;304200;304200
AB;Calgary;T2N 1W7;320400;320400;284400;284400
ON;Toronto;M3M 2G9;250200;250200;354600;354600
AB;Calgary;T2C 4Z2;236700;295830;368100;427230
ON;Toronto;M2N 5Y7;284400;284400;320400;320400
ON;Toronto;M1E 2N5;258300;263970;346500;352170
QC;Montréal;H2X 2T7;237600;438480;367200;568080
ON;Oakville;L6H 5S3;217800;217800;387000;387000
ON;Toronto;M9A 3T7;243900;273870;360900;390870
QC;Sainte-Julie;J3E 1Z2;378000;378000;226800;226800
NC;Marvin;28277;234000;234000;370800;370800
AB;Calgary;T3J 3M7;378000;378000;226800;226800
ON;Toronto;M4M 3G3;135000;135000;469800;469800
ON;Toronto;M1K 2C6;428400;428400;176400;176400
QC;Montréal;H1X 1A1;270000;270000;334800;334800
ON;Toronto;M5E 0B8;306000;306000;298800;298800
ON;Pickering;L1V 1A9;298800;337679;306000;325440
ON;Mississauga;L5C 1T9;248400;248400;356400;356400
QC;Montreal;H2Y 3X4;201600;201600;403200;403200
ON;Mississauga;L4Z 3X6;334800;383400;270000;318600
ON;Toronto;M6S 2S6;373500;396990;231300;254790
ON;Toronto;M5C 3G9;189000;189000;415800;415800
ON;Toronto;M6A 2S6;269100;297450;335700;364050
ON;Toronto;M6B 3R9;604800;604800;0;0
ON;Toronto;M5R 3G3;219600;425159;385200;410219
NC;Charlotte;28266;248400;248400;356400;356400
QC;Montréal;H4N 1W2;198000;198000;406800;406800
ON;Whitchurch-Stouffville;L4A 6B3;140400;140400;464400;464400
ON;Richmond Hill;L4C 1T8;248400;248400;356400;356400
ON;Toronto;M4E 3Y2;190800;190800;414000;414000
QC;Montréal;H2S 1Z8;86400;86400;518400;518400
ON;Toronto;M4T 2Z1;349200;349200;255600;255600
WA;Seattle;98101;201600;201600;403200;403200
AB;Calgary;T2N 4H8;478800;478800;126000;126000
ON;Toronto;M5E 1Z9;205200;205200;399600;399600
ON;Toronto;M4E 2B1;219600;274680;385200;403020
QC;Montréal;H2S 1R9;478800;478800;126000;126000
QC;Saint-Léonard;H1R 1Y1;268200;295740;336600;364140
AB;Calgary;T2C 3G5;91800;91800;513000;513000
PA;Wexford;15143;604800;604800;0;0
PA;McMurry;15317;241200;241200;363600;363600
ON;Toronto;M5C 2H6;604800;604800;0;0
ON;North York;M9N 3V9;280800;280800;324000;324000
QC;Côte-Saint-Luc;H4W 2J2;219600;219600;385200;385200
ON;Toronto;M1N 1P5;190800;190800;414000;414000
AB;Calgary;T2G 1Y2;183600;183600;421200;421200
ON;Vaughan;L4K 2W6;136800;136800;468000;468000
AB;Airdrie;T4B 0V2;226800;226800;378000;378000
AB;Calgary;T2G 4T9;122400;122400;482400;482400
QC;Montréal;H3C 3R6;115200;115200;489600;489600
ON;Bradford West Gwillimbury;L3Z 0C1;298800;370080;306000;377280
QC;Montréal;H3H 2N4;297000;301860;307800;312660
QC;Montréal;H2T 2J6;252000;252000;352800;352800
ON;Toronto;M2M 2Y6;212400;212400;392400;392400
QC;Longueuil;J4H 3M8;253800;253800;351000;351000
QC;Chambly;J3L 1Y9;194400;194400;410400;410400
QC;Montréal;H1T 3M7;144000;144000;460800;460800
NV;Las Vegas;88113;124200;124200;480600;480600
QC;Point-Claire;H9R 1C4;252000;252000;352800;352800
ON;Toronto;M6C 2R7;288000;288000;316800;316800
AB;Calgary;T2Y 2Y7;162000;162000;442800;442800
OH;Mentor-On-The-Lake;44060;345600;345600;259200;259200
ON;Toronto;M5P;270000;270000;334800;334800
QC;Ville Saint Laurent;H4R 1Y8;547200;547200;57600;57600
QC;Mont-Royal;H3P 3H5;135000;135000;469800;469800
ON;Mississauga;L5A 1W2;286200;307260;318600;333180
QC;Lachenaie;J6V 1N9;425700;586890;179100;340290
ON;Brampton;L6X 0Z8;306000;447840;298800;406440
QC;Anjou;H1M 2T5;295200;308160;309600;322560
ON;Georgetown;L7G 4B6;207000;360899;397800;399420
QC;Laval;H7M 2P5;295200;295200;309600;309600
ON;Toronto;M4R 2G8;241200;241200;363600;363600
ON;Markham;L3S 0A2;268200;292500;336600;351180
QC;Montréal;H4E 0A1;291600;291600;313200;313200
ON;Toronto;M1J 2H8;604800;604800;0;0
FL;Gilbert;85295;171000;171000;433800;433800
ON;Toronto;M4P 3C2;280800;280800;324000;324000
AB;Calgary;T2S 0B2;184500;233910;420300;469710
AZ;MESA;85205;173700;192330;431100;449730
QC;Montréal;H3A 2B8;248400;248400;356400;356400
ON;Toronto;M4M 2R7;170100;266490;434700;531090
ON;Bolton;L7E 4T7;360000;360000;244800;244800
ON;Bradford;L3Z 2B6;248400;248400;356400;356400
ON;Toronto;M5R 1V4;225000;255780;379800;410580
ON;Etobicoke;M9B 1B8;253800;253800;351000;351000
ON;Scarborough;M1P 2N9;244800;244800;360000;360000
ON;Toronto;M5V 1Y6;144000;144000;460800;460800
ON;Richmond Hill;L4S 1M9;162000;162000;442800;442800
AB;Calgary;T2H 0Y9;232200;272700;372600;413100
QC;Montréal;H2L 1S5;277200;277200;327600;327600
QC;LaSalle;H8N 1X3;151200;151200;453600;453600
AB;Calgary;T2E 2Y7;129600;129600;475200;475200
ON;Brampton;L6R 0X5;235800;235800;369000;369000
ON;Toronto;M1H 2Y5;334800;334800;270000;270000
ON;Mississauga;L5G 3N8;180000;180000;424800;424800
ON;Mississauga;L5H 2E1;284400;284400;320400;320400
ON;Toronto;M3J 2P3;59400;59400;545400;545400
ON;Toronto;M3J 2L9;144000;144000;460800;460800
ON;Toronto;M6B 3S4;167400;167400;437400;437400
PA;Pittsburg;15270;327600;327600;277200;277200
ON;Toronto;M6P 4C9;248400;248400;356400;356400
QC;Montréal;H2K 2J3;66600;66600;538200;538200
ON;Markham;L6C 0H9;207000;207000;397800;397800
QC;Saint-Bruno;J3V 5E9;291600;291600;313200;313200
ON;Mississauga;L5M 7L5;388800;388800;216000;216000
WI;Shorewood Hills;53705;428400;428400;176400;176400
QC;Westmount;H3Z 1X4;183600;183600;421200;421200
ON;Vaughan;L4K 5K1;106200;106200;498600;498600
QC;Montréal;H2S 3B1;126000;126000;478800;478800
ON;Toronto;M4M 3M9;54000;54000;550800;550800
ON;Toronto;M4G 3V7;370800;370800;234000;234000
QC;Montréal;H4B 1L9;291600;291600;313200;313200
QC;Montreal;H2Z 1Z8;604800;604800;0;0
ON;Toronto;M1W 3Y3;311400;325980;293400;307980
AB;Calgary;T2S 1X6;252000;274680;352800;356040
ON;Richmond Hill;L4C 7Z0;248400;248400;356400;356400
ON;Toronto;M1E 3E6;306000;306000;298800;298800
ON;Mississauga;L5T 1Y8;180000;180000;424800;424800
ON;North York;M2J 5B3;205200;265140;399600;459540
QC;Mount Royal;H3P 2J5;604800;604800;0;0
ON;Toronto;M6G 1C8;226800;567000;378000;471960
ON;Toronto;M4X 1G1;216000;216000;388800;388800
ON;Etobicoke;M8W 2X1;208800;208800;396000;396000
ON;Mississauga;L4W 0B3;604800;604800;0;0
ON;Toronto;M3A 2J9;327600;327600;277200;277200
ON;Toronto;M8V 1P7;277200;277200;327600;327600
QC;Montréal;H3B 3H3;219600;219600;385200;385200
OH;cleveland;44124;144000;144000;460800;460800
ON;Mississauga;L5T 1N8;162000;162000;442800;442800
ON;North York;M6M 2L7;113400;113400;491400;491400
NY;Mooers;12958;360000;360000;244800;244800
ON;Ajax;L1Z 1X3;331200;331200;273600;273600
ON;Toronto;M5G 2R3;230400;230400;374400;374400
TX;Frisco;89146;201600;201600;403200;403200
ON;Aurora;L4G 7V5;280800;326160;324000;369360
AB;Calgary;T2E 6M3;373500;581670;231300;439470
ON;Toronto;M5V 0J9;378000;378000;226800;226800
QC;Montréal;H2G 1V3;428400;428400;176400;176400
ON;Mississauga;L5L 5R9;320400;320400;284400;284400
ON;Toronto;M4G 3V3;241200;241200;363600;363600
AB;Calgary;T2S 0L1;327600;327600;277200;277200
ON;Etibicoke;M9C 1B8;288000;288000;316800;316800
AB;Airdrie;T4A 2G8;387900;583110;216900;412110
QC;Montréal;H2S 2K2;0;0;604800;604800
QC;Montréal;H2R 1P7;237600;237600;367200;367200
ON;Vaughan;L0J 0T2;230400;230400;374400;374400
AB;Calgary;T2T 3V5;378000;378000;226800;226800
ON;Toronto;M8Z 1N6;446400;446400;158400;158400
AB;Calgary;T2A 0V5;201600;253440;403200;455040
QC;Montréal;H2V 0A1;171000;171000;433800;433800
QC;Montréal;H1V 2G8;190800;190800;414000;414000
ON;Whitby;L1N 4H6;266400;266400;338400;338400
QC;Montréal;H2X 4B3;219600;219600;385200;385200
QC;Montréal;H4C 3C5;156600;213300;448200;550260
QC;Saint-Hyacinthe;J2S 7K7;306000;306000;298800;298800
ON;Toronto;M5V 2Z5;277200;277200;327600;327600
ON;Toronto;M5R 3C3;268200;268200;336600;336600
AB;Calgary;T2R 0J7;172800;172800;432000;432000
